weight logl gamma delta nu_max
0.000000000000000000e+00 -1.377022484097944980e+05 1.623235061081705677e+00 4.115120505684800811e+00 8.128252393847893131e+01
0.000000000000000000e+00 -1.376796895402283117e+05 1.610303926191893886e+00 4.079246266923527209e+00 8.108357863722321213e+01
0.000000000000000000e+00 -1.375783471771419572e+05 1.766374910421759425e+00 3.899746042003171986e+00 3.776659544315369033e+01
0.000000000000000000e+00 -1.375179126631905965e+05 1.509583367899166362e+00 3.800703686934166825e+00 8.007401108530258682e+01
0.000000000000000000e+00 -1.374429039479014464e+05 1.457748895992473148e+00 3.708232511270435516e+00 8.870949064096775771e+01
0.000000000000000000e+00 -1.372631788584647875e+05 2.373563917087865072e+00 4.178041457912489598e+00 1.003661325633912895e+02
0.000000000000000000e+00 -1.372577849410473136e+05 1.425369563120156391e+00 3.490930237244186607e+00 6.894874583881188812e+01
0.000000000000000000e+00 -1.371902144571443496e+05 1.424440610012529085e+00 3.615642116980239074e+00 9.058406334819918015e+01
0.000000000000000000e+00 -1.371550075151773926e+05 2.401764211209494793e+00 4.253494291252203574e+00 1.008886731353480002e+02
0.000000000000000000e+00 -1.369661198380423884e+05 1.737132029853960979e+00 4.285585431901436593e+00 7.021443595555577133e+01
0.000000000000000000e+00 -1.367470517465490266e+05 1.959571387139587673e+00 4.576007866831619531e+00 5.336616683399843453e+01
0.000000000000000000e+00 -1.365875328877689026e+05 1.529042320794124388e+00 3.664176121598722080e+00 6.028167636502608673e+01
0.000000000000000000e+00 -1.365118267787959485e+05 1.608271976415839521e+00 3.335594287995874652e+00 2.874191515233193428e+01
0.000000000000000000e+00 -1.364253154769800312e+05 1.985866365827990920e+00 4.543015183160568071e+00 4.893590652127298313e+01
0.000000000000000000e+00 -1.363842273109515954e+05 1.465412868385430611e+00 3.724693713748884250e+00 9.484661620911643354e+01
0.000000000000000000e+00 -1.363362588696012390e+05 2.018593414300880795e+00 3.433587805835099260e+00 1.029008586248039023e+02
0.000000000000000000e+00 -1.363071195326654415e+05 1.476655309874703503e+00 3.608297858568620953e+00 7.086913564640461516e+01
0.000000000000000000e+00 -1.362135775498628209e+05 1.505452313374807227e+00 3.810285487443567654e+00 9.094389538414597496e+01
0.000000000000000000e+00 -1.361997704712081759e+05 1.362245960375002118e+00 3.488876738642419539e+00 1.127110917036090001e+02
0.000000000000000000e+00 -1.361978083298992133e+05 1.478522123271027278e+00 3.745346291578288689e+00 9.296122910880048096e+01
0.000000000000000000e+00 -1.361859923390361655e+05 1.808130750789270547e+00 4.364430529865857444e+00 6.397110774771262243e+01
0.000000000000000000e+00 -1.361156062645447382e+05 1.817723884723976280e+00 4.196446009653661768e+00 5.017352461532213681e+01
0.000000000000000000e+00 -1.361030373687050305e+05 1.813953498960612087e+00 3.803463325529077732e+00 3.219530552887725605e+01
0.000000000000000000e+00 -1.360131421451717906e+05 1.434914117294824099e+00 3.555368275880224083e+00 8.177368105019385780e+01
0.000000000000000000e+00 -1.359373409649477981e+05 2.037400326815656193e+00 3.183941610137931644e+00 7.491527233423437337e+01
0.000000000000000000e+00 -1.359368197295286809e+05 1.857090072464822494e+00 3.952849340594064120e+00 3.481910958862474104e+01
0.000000000000000000e+00 -1.358889896377292462e+05 1.424425666089083053e+00 3.668581483799429499e+00 1.136006213632300330e+02
0.000000000000000000e+00 -1.358102176818177395e+05 1.840150859627493363e+00 4.581760729441567648e+00 7.878174415744885550e+01
0.000000000000000000e+00 -1.356330663434269954e+05 1.897885307732743554e+00 4.211694553408862340e+00 4.267980627235213120e+01
0.000000000000000000e+00 -1.356153357568163774e+05 1.581449106515031122e+00 3.661373426997937219e+00 5.128093576254650543e+01
0.000000000000000000e+00 -1.355065647602316458e+05 1.666478089328746970e+00 4.176829681781033976e+00 8.435837752658316901e+01
0.000000000000000000e+00 -1.354990101587704266e+05 1.539309625482054411e+00 3.936445005960899746e+00 1.018131138674107348e+02
0.000000000000000000e+00 -1.353617522258811514e+05 2.389978428948793532e+00 3.727270101981810413e+00 6.053533002750133818e+01
0.000000000000000000e+00 -1.353454667960792431e+05 1.538390849626345869e+00 3.686816146195524890e+00 6.482445748989175627e+01
0.000000000000000000e+00 -1.353181868505280290e+05 2.281719467837707072e+00 3.351588287438178604e+00 5.353695729335387199e+01
0.000000000000000000e+00 -1.352736298384867259e+05 1.606690906699936194e+00 3.740483568214698629e+00 5.384993126618011416e+01
0.000000000000000000e+00 -1.352484878404643387e+05 1.808667202574474109e+00 4.220010855697232444e+00 5.496242500764505223e+01
0.000000000000000000e+00 -1.352481463463635300e+05 1.202308106278922706e+00 2.796772076701724785e+00 7.069679775825470358e+01
0.000000000000000000e+00 -1.350859649226891052e+05 2.099938593571635259e+00 3.400922343905867340e+00 7.918631525164423124e+01
0.000000000000000000e+00 -1.350620614423513471e+05 1.450984053273819629e+00 3.352831958941439261e+00 5.359706939803098180e+01
0.000000000000000000e+00 -1.350552554088970646e+05 2.088209220929943655e+00 3.463695646007417750e+00 8.664261883376026674e+01
0.000000000000000000e+00 -1.349312428806699463e+05 1.762554385209914587e+00 4.294981751359816968e+00 7.171762173957320385e+01
0.000000000000000000e+00 -1.349107696225618711e+05 1.977442055340341343e+00 4.110313212594258303e+00 3.377188449459748654e+01
0.000000000000000000e+00 -1.349082794126871449e+05 1.656190525878228792e+00 4.014075372009301645e+00 6.994672325809443691e+01
0.000000000000000000e+00 -1.348973417665666493e+05 1.914105678039096370e+00 4.714471747863949957e+00 7.701665863543360047e+01
0.000000000000000000e+00 -1.347230281610374805e+05 1.745594895369199095e+00 4.455404008093379886e+00 9.879853756791430897e+01
0.000000000000000000e+00 -1.347131445213190163e+05 1.572796777248268052e+00 4.077677915461402236e+00 1.179819506832325970e+02
0.000000000000000000e+00 -1.346989699381177488e+05 1.669728440602088693e+00 4.034413478980331647e+00 6.926671320269456089e+01
0.000000000000000000e+00 -1.346216230127591407e+05 1.787737575744646534e+00 4.306650833513918641e+00 6.785752613948616840e+01
0.000000000000000000e+00 -1.344354698761072650e+05 1.471377283242401912e+00 3.340495460648452486e+00 4.975566602133015692e+01
0.000000000000000000e+00 -1.343535807868051052e+05 1.754363035683217609e+00 4.112561583951618971e+00 5.855129179187981947e+01
0.000000000000000000e+00 -1.343052513291305804e+05 2.014074559195071501e+00 4.302686211059414845e+00 3.878656316660313053e+01
0.000000000000000000e+00 -1.342725213739399624e+05 1.857433827750148980e+00 4.073513064935347039e+00 4.213775795480988506e+01
0.000000000000000000e+00 -1.342646526485286595e+05 2.423667432500822727e+00 4.092559261058160480e+00 7.635011515268732296e+01
0.000000000000000000e+00 -1.342156020815051161e+05 1.880815588261155691e+00 4.092194182298414695e+00 4.090014742616735077e+01
0.000000000000000000e+00 -1.341269219627536659e+05 2.292764070753450678e+00 3.573678125531861038e+00 6.103105409950276083e+01
0.000000000000000000e+00 -1.340134488102472678e+05 1.990302422162661733e+00 4.730743823006375415e+00 6.542608305356328913e+01
0.000000000000000000e+00 -1.339751860539350600e+05 1.982080817366584480e+00 4.789348570770767921e+00 7.189724981702855189e+01
0.000000000000000000e+00 -1.339393543611142668e+05 2.599845620839219329e+00 4.622612676533933929e+00 8.351954181572541813e+01
0.000000000000000000e+00 -1.337701901833357988e+05 1.493736969483919763e+00 2.914731153668803643e+00 2.445118227474663541e+01
0.000000000000000000e+00 -1.337539920095061243e+05 1.622336706847219423e+00 3.949885492750334404e+00 7.773466949915140844e+01
0.000000000000000000e+00 -1.336961432363685453e+05 2.280040649653461315e+00 3.671770968362709553e+00 6.787142243524330354e+01
0.000000000000000000e+00 -1.336306086759829195e+05 1.604858045387962173e+00 3.409626937295128002e+00 3.609333887894307225e+01
0.000000000000000000e+00 -1.335596668569980829e+05 1.795974810939346522e+00 4.490139198726368797e+00 9.076919419727543925e+01
0.000000000000000000e+00 -1.335500096370932879e+05 2.131178057334063958e+00 3.796922089828172808e+00 1.055139264304613249e+02
0.000000000000000000e+00 -1.335211990028118598e+05 1.831700572272858540e+00 3.852825386421081966e+00 3.585806677589901881e+01
0.000000000000000000e+00 -1.334206991978147707e+05 1.515546244492365302e+00 3.597131208069288100e+00 6.973407265465107230e+01
0.000000000000000000e+00 -1.333169655833466677e+05 1.375376407939181478e+00 3.380203558499594862e+00 1.050598415584113354e+02
0.000000000000000000e+00 -1.333107388526159048e+05 2.352696247299439491e+00 3.354581078383501946e+00 4.399151474875977641e+01
0.000000000000000000e+00 -1.332957764164023101e+05 1.630293186599259148e+00 4.217492498153942115e+00 1.248534439551440016e+02
0.000000000000000000e+00 -1.331948901866987289e+05 1.786726840283105799e+00 4.392621321875994411e+00 8.296949343352305561e+01
0.000000000000000000e+00 -1.331189748546741030e+05 1.623543196114847209e+00 3.725256266333226485e+00 5.562186588616446414e+01
0.000000000000000000e+00 -1.330604138041252154e+05 1.572910354846126957e+00 3.729807242413386348e+00 6.936398648376075471e+01
0.000000000000000000e+00 -1.329982589170866704e+05 1.311775264928335183e+00 2.998912304277736141e+00 6.607323954648008169e+01
0.000000000000000000e+00 -1.329584563707144989e+05 2.107986290838934629e+00 3.860273452653912418e+00 1.171757072894185399e+02
0.000000000000000000e+00 -1.329521211276751419e+05 1.550338485211377737e+00 3.812021012896429362e+00 9.107755921955313738e+01
0.000000000000000000e+00 -1.328366627434745023e+05 1.960385871223303544e+00 4.518313827430951335e+00 5.796229158453355979e+01
0.000000000000000000e+00 -1.328175546920519264e+05 1.785197396444798912e+00 4.108787687246557851e+00 5.693569281871770471e+01
0.000000000000000000e+00 -1.327571100525041693e+05 1.792345470489252968e+00 3.244904280918161632e+00 1.310426775685985774e+02
0.000000000000000000e+00 -1.327084123179891321e+05 1.274203955894434248e+00 2.752497403742025561e+00 4.715228575392235655e+01
0.000000000000000000e+00 -1.325741816747140547e+05 1.635043862591095909e+00 3.727209724018169634e+00 5.517452548095720033e+01
0.000000000000000000e+00 -1.325517935666147096e+05 1.393033220313786957e+00 3.183894370207473123e+00 6.272200438891410101e+01
0.000000000000000000e+00 -1.325168187923757941e+05 1.478196606310174133e+00 3.612020329281917075e+00 9.548300525132265193e+01
0.000000000000000000e+00 -1.324573251994912571e+05 2.118644219297589171e+00 3.697728617319335331e+00 9.459465355471152748e+01
0.000000000000000000e+00 -1.324270930222424795e+05 2.015931372343105821e+00 3.534438592741502294e+00 1.018692884607569624e+02
0.000000000000000000e+00 -1.323770006700784143e+05 1.352960774707671288e+00 3.048198716507869221e+00 5.998580361133691952e+01
0.000000000000000000e+00 -1.323189176695400383e+05 1.683917708688041914e+00 3.747768963401107101e+00 4.876019027449906673e+01
0.000000000000000000e+00 -1.322677879407936707e+05 1.716516395642640136e+00 4.337329329865053040e+00 1.079120995002571703e+02
0.000000000000000000e+00 -1.322581515162058349e+05 2.304242810748551307e+00 4.111954564307013449e+00 9.398475806885434736e+01
0.000000000000000000e+00 -1.322360362043030909e+05 1.756329225883794809e+00 3.837666813726059889e+00 4.458839940295245441e+01
0.000000000000000000e+00 -1.321700794973524462e+05 1.985139503803970529e+00 3.084734036293741433e+00 6.769359435973447603e+01
0.000000000000000000e+00 -1.321612699092064868e+05 1.948238205719577509e+00 4.125046960366985260e+00 3.971684815175074590e+01
0.000000000000000000e+00 -1.321475028181697708e+05 1.948249015781892801e+00 3.132704059246769646e+00 7.717537896146959042e+01
0.000000000000000000e+00 -1.321203568287161179e+05 1.960524074780019887e+00 4.007723874584817381e+00 3.457240198800683828e+01
0.000000000000000000e+00 -1.321018266028661164e+05 1.677971746770179573e+00 3.998301727273039230e+00 7.378035293951879225e+01
0.000000000000000000e+00 -1.320858913168959843e+05 2.005294472292281860e+00 4.446143068174623458e+00 4.952717133139452699e+01
0.000000000000000000e+00 -1.319928955576061562e+05 2.501690905007643462e+00 4.409437831023496734e+00 2.620063200069643727e+01
0.000000000000000000e+00 -1.319178411040758656e+05 1.551110168726488769e+00 3.924982157964330476e+00 1.247805188522741418e+02
0.000000000000000000e+00 -1.318607741672884149e+05 1.585384691505913546e+00 3.760598764033240560e+00 7.529336357755917675e+01
0.000000000000000000e+00 -1.317878392522493377e+05 2.303233952034756893e+00 2.989641701608926283e+00 3.316611901171252441e+01
0.000000000000000000e+00 -1.316106565668294497e+05 1.741704182150448643e+00 4.406490919681502305e+00 1.129055742613227551e+02
0.000000000000000000e+00 -1.316103832902610302e+05 1.533230014458387913e+00 3.598606169463698379e+00 7.351184286864639716e+01
0.000000000000000000e+00 -1.315955187658284849e+05 1.624966321764237609e+00 3.625363056692220365e+00 5.181428365943138203e+01
0.000000000000000000e+00 -1.315407144813050108e+05 1.817978173940907327e+00 4.380368374491259154e+00 7.974032540123131696e+01
0.000000000000000000e+00 -1.315054495727613976e+05 2.650303938741111143e+00 4.473026066939607581e+00 6.172240756957304342e+01
0.000000000000000000e+00 -1.314598242568490969e+05 1.652429960296984079e+00 3.020691457369962141e+00 2.221146719336805120e+01
0.000000000000000000e+00 -1.312972104979708674e+05 1.621754743604915117e+00 3.748910292028757141e+00 6.528195602601770986e+01
0.000000000000000000e+00 -1.312617514008464641e+05 2.519316074711444919e+00 4.043042308628519876e+00 2.248000905769929858e+01
0.000000000000000000e+00 -1.312391752297708299e+05 1.656545356225525456e+00 3.771816365264827997e+00 5.918640068798637088e+01
0.000000000000000000e+00 -1.312088018184818793e+05 1.837531191777235673e+00 3.247097761311873221e+00 1.099683562748595875e+02
0.000000000000000000e+00 -1.311675103946630843e+05 1.326715846717444913e+00 3.067221861131563809e+00 9.026977823625840358e+01
0.000000000000000000e+00 -1.310275867709710437e+05 1.523682075747918363e+00 3.581317522814448040e+00 7.856588801665145638e+01
0.000000000000000000e+00 -1.309965911704974569e+05 1.547452099825012306e+00 3.721118539294933747e+00 9.130543247121777028e+01
0.000000000000000000e+00 -1.309891823495208664e+05 1.618311510098623174e+00 4.002197432564897461e+00 1.068471203969187400e+02
0.000000000000000000e+00 -1.309416249792086019e+05 1.536012609410201790e+00 3.536340144089117565e+00 6.800409875382946723e+01
0.000000000000000000e+00 -1.307530387251841748e+05 1.968513381443012911e+00 4.214078483089183536e+00 4.424683942400752557e+01
0.000000000000000000e+00 -1.305729268926182267e+05 2.771222139774541571e+00 4.445761050517902824e+00 4.438297275455980895e+01
0.000000000000000000e+00 -1.305477813973350858e+05 1.642723096091361912e+00 3.767812054708513436e+00 6.502449872984232115e+01
0.000000000000000000e+00 -1.304505673748737754e+05 2.188924194270409629e+00 3.454711432998662790e+00 6.039304568833062348e+01
0.000000000000000000e+00 -1.304441867101744283e+05 2.033367363959045715e+00 3.847874993263056265e+00 2.849331598784668174e+01
0.000000000000000000e+00 -1.304185898697675439e+05 2.329241855768793723e+00 4.365718345111671006e+00 1.045385972031479156e+02
0.000000000000000000e+00 -1.303714712847782357e+05 1.959297572722636271e+00 4.297509006410453303e+00 5.031784174514857000e+01
0.000000000000000000e+00 -1.303712233071131195e+05 1.480578891599924507e+00 3.367835351791661935e+00 6.870933527562408472e+01
0.000000000000000000e+00 -1.303677967642824660e+05 1.708723360566289928e+00 3.886356833790024279e+00 6.143481096982611689e+01
0.000000000000000000e+00 -1.303145744728841673e+05 1.605626039225997781e+00 3.889584837194704381e+00 9.795795379601476327e+01
0.000000000000000000e+00 -1.302970532364707906e+05 2.049762586397643638e+00 3.693598853254133729e+00 1.028185370138936321e+02
0.000000000000000000e+00 -1.302792234802052408e+05 2.062613040703656697e+00 3.652084871625456586e+00 9.532536261764425944e+01
0.000000000000000000e+00 -1.302551914557133568e+05 1.948850692412550600e+00 4.385118534283417802e+00 5.743643627334812862e+01
0.000000000000000000e+00 -1.302427846835551027e+05 1.616194551642048838e+00 3.744340405384705139e+00 7.167489628082657305e+01
0.000000000000000000e+00 -1.301601494573658565e+05 1.775153447713393451e+00 4.549614157681068249e+00 1.367256588600762370e+02
0.000000000000000000e+00 -1.301404136297228833e+05 1.825543110362769728e+00 4.435413826421763517e+00 9.155279145717368294e+01
0.000000000000000000e+00 -1.300828900807567261e+05 1.709403599490648018e+00 3.877619342785981527e+00 6.159335738108516978e+01
0.000000000000000000e+00 -1.300199317122615175e+05 2.142016797319642674e+00 4.632919302613547785e+00 4.910156767675085376e+01
0.000000000000000000e+00 -1.300014483436855808e+05 2.041111268685598112e+00 4.761359122880251427e+00 7.085745913614978519e+01
0.000000000000000000e+00 -1.299651681640380266e+05 1.522197163099922479e+00 3.683640365760563196e+00 1.097559720023998011e+02
0.000000000000000000e+00 -1.299490909332744632e+05 1.574382750401629005e+00 3.879219899229178203e+00 1.195321525165642527e+02
0.000000000000000000e+00 -1.298786130772655597e+05 1.425214822585257890e+00 3.353538172385689187e+00 1.030139495950998594e+02
0.000000000000000000e+00 -1.297332831887675857e+05 2.330556503493180109e+00 3.508175819512027616e+00 4.573844017180385890e+01
0.000000000000000000e+00 -1.297085861410191865e+05 1.761462928466555056e+00 4.156638517414275036e+00 7.931665271209871548e+01
0.000000000000000000e+00 -1.296768840394648578e+05 1.471393227431984752e+00 3.552081058792366353e+00 1.217615254310816510e+02
0.000000000000000000e+00 -1.296429942134308658e+05 2.072922027083931695e+00 3.442297162512939934e+00 7.315587943077581201e+01
0.000000000000000000e+00 -1.295992009103111777e+05 1.838694660646452927e+00 4.040003808772506311e+00 5.245870990009932910e+01
0.000000000000000000e+00 -1.295954071942542942e+05 1.728353185617568899e+00 3.946425763388887287e+00 6.581677920648932911e+01
0.000000000000000000e+00 -1.295886061223967845e+05 1.352734646433043864e+00 2.850783422643167420e+00 5.075950003570767421e+01
0.000000000000000000e+00 -1.295756576943805994e+05 1.664335581339962511e+00 3.777049290853563335e+00 6.478252113451570438e+01
0.000000000000000000e+00 -1.294831774094283755e+05 1.509401035709056593e+00 3.538595093979914452e+00 9.144479247755965901e+01
0.000000000000000000e+00 -1.293354225242822722e+05 1.784784818499745906e+00 3.405533071726225991e+00 2.878603050757020299e+01
0.000000000000000000e+00 -1.293057346736189793e+05 1.737514706559550204e+00 3.258137532260491298e+00 1.314042042424685519e+02
0.000000000000000000e+00 -1.292518097801756667e+05 1.761512883033295340e+00 4.317840323057509977e+00 1.061169948232004998e+02
0.000000000000000000e+00 -1.292074135451043257e+05 2.249748200128915521e+00 3.747899368426596656e+00 6.541093523514383890e+01
0.000000000000000000e+00 -1.291724251060973766e+05 1.979044601450744567e+00 4.313299558861192651e+00 5.173340355574886473e+01
0.000000000000000000e+00 -1.291529942726993177e+05 1.443117257261053776e+00 2.919744609475297903e+00 3.817172001205544518e+01
0.000000000000000000e+00 -1.290846986986361590e+05 1.729277886076142634e+00 3.943794063352668022e+00 6.765800300279038026e+01
0.000000000000000000e+00 -1.290812414244725951e+05 1.506618573651528514e+00 3.514525379095507329e+00 9.263126543879347707e+01
0.000000000000000000e+00 -1.290330765968244814e+05 2.189174000225260208e+00 4.778578529538210162e+00 5.378545837107290595e+01
0.000000000000000000e+00 -1.289951281890417013e+05 2.150742160352931531e+00 4.397726043062498036e+00 4.057194588328572138e+01
0.000000000000000000e+00 -1.289935663957157958e+05 1.395543300374130213e+00 3.214336263279808925e+00 1.071824445591997090e+02
0.000000000000000000e+00 -1.289798803660647973e+05 1.955047480480408773e+00 4.289682658657770986e+00 5.389971079459476755e+01
0.000000000000000000e+00 -1.289109482138081512e+05 2.269599448597165114e+00 4.010441636013841737e+00 7.980916920248905910e+01
0.000000000000000000e+00 -1.288546612201883690e+05 1.908336355963972553e+00 4.314521477460418808e+00 6.343826946337581774e+01
0.000000000000000000e+00 -1.288247497499646706e+05 1.854952626852538256e+00 4.185716234439307293e+00 6.314347510617407266e+01
0.000000000000000000e+00 -1.286930369630255882e+05 1.772194370180436351e+00 3.971756197236410380e+00 6.205644967984593308e+01
0.000000000000000000e+00 -1.286838129984775005e+05 2.568560776652184074e+00 4.535035946833875897e+00 6.688345770916050981e+01
0.000000000000000000e+00 -1.285980264310264611e+05 1.859876736030105393e+00 3.511383384972770472e+00 2.904858587850215201e+01
0.000000000000000000e+00 -1.284277440718446451e+05 1.637550015617377230e+00 3.569982533209213660e+00 5.617257578354271885e+01
0.000000000000000000e+00 -1.283999617663910321e+05 2.076954535596690299e+00 4.260202449249471002e+00 4.153143895188283352e+01
0.000000000000000000e+00 -1.283043837688787025e+05 1.852330212258746833e+00 3.585042557289101151e+00 3.210748351920717880e+01
0.000000000000000000e+00 -1.282212648541286617e+05 1.490387271933098834e+00 3.127707261868817312e+00 4.960631717681763320e+01
0.000000000000000000e+00 -1.281557996636350581e+05 1.682275791477460203e+00 3.749841573113880333e+00 6.423721335139569533e+01
0.000000000000000000e+00 -1.281415124417428597e+05 1.898091241125158923e+00 4.230807271919129420e+00 6.128896913635716714e+01
0.000000000000000000e+00 -1.281395818944173952e+05 1.417646927947623148e+00 3.191005828154522383e+00 9.516581618733928849e+01
0.000000000000000000e+00 -1.280654995788999513e+05 1.619367988433615624e+00 3.651268180174507272e+00 7.206003892850547743e+01
0.000000000000000000e+00 -1.280615298086542170e+05 2.628303138967451602e+00 3.918013622734549450e+00 2.614696244470691511e+01
0.000000000000000000e+00 -1.280025333891749615e+05 2.376995427991466237e+00 3.110354691705339292e+00 2.607910006205710829e+01
0.000000000000000000e+00 -1.279642369997612986e+05 2.244206383554215201e+00 4.005043816898292697e+00 8.088734429998586961e+01
0.000000000000000000e+00 -1.279254411631935800e+05 1.856675579624515793e+00 4.314393333517299922e+00 7.946575002151564604e+01
0.000000000000000000e+00 -1.279251496810643730e+05 1.945125083507361685e+00 3.756311865387186977e+00 3.292248999307877000e+01
0.000000000000000000e+00 -1.278513064230504679e+05 1.906664090762676622e+00 4.016722949936595732e+00 4.699195389382843757e+01
0.000000000000000000e+00 -1.278398471275693882e+05 1.512942987565317754e+00 3.385229342926106000e+00 7.785198457890018631e+01
0.000000000000000000e+00 -1.277585637780578545e+05 2.135143374102787206e+00 4.537326139002375136e+00 5.014175024926539948e+01
0.000000000000000000e+00 -1.276946679437288694e+05 1.632328140176963815e+00 3.394374272465299658e+00 4.586552756089088234e+01
0.000000000000000000e+00 -1.276805369868295384e+05 2.642158274614213376e+00 4.501440229641644031e+00 3.044734202149470192e+01
0.000000000000000000e+00 -1.276480354766311357e+05 2.394442665921383551e+00 3.830235677182511456e+00 4.902014237832215571e+01
0.000000000000000000e+00 -1.276368748460765200e+05 1.486574537287853381e+00 3.187767863940008439e+00 6.087224542514042724e+01
0.000000000000000000e+00 -1.275948504897999082e+05 1.570550024358001728e+00 3.408729056497886489e+00 6.108094153348186239e+01
0.000000000000000000e+00 -1.275698880954498600e+05 1.947977901049102734e+00 4.144100549256197752e+00 5.002488336346747388e+01
0.000000000000000000e+00 -1.275621543294149742e+05 1.731412936316173878e+00 4.085840311692704674e+00 9.548794503049140303e+01
0.000000000000000000e+00 -1.275426201162754151e+05 2.002575972285185468e+00 4.744355309768437223e+00 8.934044891117892462e+01
0.000000000000000000e+00 -1.275296246079797420e+05 1.931152163376139264e+00 3.081130609885398108e+00 6.350736120256172512e+01
0.000000000000000000e+00 -1.274757534082221973e+05 2.095619958949142436e+00 3.526674963859919298e+00 6.912095511950167293e+01
0.000000000000000000e+00 -1.274699579045856517e+05 2.255534150946774563e+00 3.904095219370703251e+00 6.971808201642600977e+01
0.000000000000000000e+00 -1.274544887567918486e+05 1.566066022555362647e+00 3.591458322025467886e+00 9.190302209222411989e+01
0.000000000000000000e+00 -1.274516641511902708e+05 1.783568788188531373e+00 3.886316576431303016e+00 5.759484386613292628e+01
0.000000000000000000e+00 -1.273946782218464068e+05 1.583963154933456963e+00 3.590257321663574253e+00 8.284662970108692548e+01
0.000000000000000000e+00 -1.273399186734350806e+05 1.742442617533556115e+00 3.892772993500989376e+00 6.782213776077523448e+01
0.000000000000000000e+00 -1.273327749653491919e+05 2.039409117453235609e+00 3.921869498979459578e+00 3.394086224883909608e+01
0.000000000000000000e+00 -1.273300211879498675e+05 1.662773125613980163e+00 3.954562745915594757e+00 1.099736855799810371e+02
0.000000000000000000e+00 -1.273104764845317259e+05 1.954827695591130343e+00 4.499787165903394559e+00 7.688536372789688755e+01
0.000000000000000000e+00 -1.272182442233235342e+05 1.943947158562055355e+00 4.264921480225899231e+00 5.946259420045831945e+01
0.000000000000000000e+00 -1.271470823960601119e+05 1.935860879300371318e+00 4.108061871363339890e+00 5.062848784545137448e+01
0.000000000000000000e+00 -1.271420769991161505e+05 1.916247353769472195e+00 3.965690906888152956e+00 4.508314742001201836e+01
0.000000000000000000e+00 -1.270800187306921725e+05 2.202166076559668006e+00 3.292805151388190854e+00 4.258200260457024910e+01
0.000000000000000000e+00 -1.270167283772859519e+05 1.727376520455184306e+00 4.012897532032182468e+00 9.049775933894937907e+01
0.000000000000000000e+00 -1.269992742071387620e+05 1.645678991690956439e+00 3.482586650745299384e+00 5.303478265730758778e+01
0.000000000000000000e+00 -1.269925674407016777e+05 1.808647969581759440e+00 4.478010819066059689e+00 1.365465131111907908e+02
0.000000000000000000e+00 -1.269865994861435611e+05 1.565882375609911614e+00 3.384135152373883404e+00 6.359255222223644921e+01
0.000000000000000000e+00 -1.268960445803468610e+05 1.659949724032784735e+00 3.878950551818037162e+00 1.015506288610020675e+02
0.000000000000000000e+00 -1.268581565836330847e+05 1.713512462130042602e+00 3.621610541573323516e+00 5.195808786582050232e+01
0.000000000000000000e+00 -1.268482516061095666e+05 1.498070945906093909e+00 3.346596599722608367e+00 9.259679733989560191e+01
0.000000000000000000e+00 -1.268391053777634370e+05 1.749122930044248569e+00 4.020129549692903481e+00 8.445417102506038987e+01
0.000000000000000000e+00 -1.267842412992568425e+05 2.062546843506583016e+00 4.342676959211965837e+00 5.015846342944098524e+01
0.000000000000000000e+00 -1.267748022947052377e+05 1.763699342780488344e+00 3.972605186877145034e+00 7.407142195592960832e+01
0.000000000000000000e+00 -1.267372702540195751e+05 1.826976478890494970e+00 4.311740742442548679e+00 9.760867682659679190e+01
0.000000000000000000e+00 -1.267176363627262035e+05 1.696502262222842505e+00 3.777538131063538529e+00 7.177127633614993840e+01
0.000000000000000000e+00 -1.267067639243342273e+05 1.855908944395431748e+00 4.125718345914910934e+00 6.683834534028704866e+01
0.000000000000000000e+00 -1.266575187624536193e+05 1.692111375989747035e+00 3.695371768774975418e+00 6.417100844539585580e+01
0.000000000000000000e+00 -1.266291767038581456e+05 1.602577395198965693e+00 2.822820364896015732e+00 9.267637682533617749e+01
0.000000000000000000e+00 -1.266014375180619973e+05 2.267695709041928520e+00 4.257835772665516494e+00 9.224916454312386804e+01
0.000000000000000000e+00 -1.265996773798205249e+05 2.184753584139885962e+00 3.973563982401283390e+00 8.454957106089068475e+01
0.000000000000000000e+00 -1.265983837635445961e+05 1.690052257255407753e+00 3.631166191186381731e+00 5.865303207045410971e+01
0.000000000000000000e+00 -1.265847855812477792e+05 2.019716666569097097e+00 3.459331220643804716e+00 2.468150047863715457e+01
0.000000000000000000e+00 -1.265630077023292979e+05 1.564795959935666003e+00 3.325183893933717272e+00 5.983761937320008428e+01
0.000000000000000000e+00 -1.265045061285920965e+05 1.666281903534109210e+00 3.715879999773909592e+00 7.564074325881699679e+01
0.000000000000000000e+00 -1.264704556276746298e+05 1.971973926103209207e+00 4.590297795116500268e+00 8.693631616169699328e+01
0.000000000000000000e+00 -1.264436925948871940e+05 1.629655177799189891e+00 3.483970000377406784e+00 5.976783916802280316e+01
0.000000000000000000e+00 -1.263985177901746210e+05 1.754660277793850698e+00 4.117747076569743037e+00 1.016052672122891920e+02
0.000000000000000000e+00 -1.263846771214129258e+05 2.234356172034524413e+00 3.913366203141729560e+00 7.005820731779081711e+01
0.000000000000000000e+00 -1.263351129782810458e+05 1.816141217472880154e+00 3.595161292307959666e+00 3.887597468171865955e+01
0.000000000000000000e+00 -1.262843675709870149e+05 1.428298111249763913e+00 3.007438068055836577e+00 1.235523935907260409e+02
