gamma delta nu_max
4.817094373998740409e-01 3.526750767574344358e+00 2.263757919088562431e+01
4.541383173923239092e-01 3.482514913812736701e+00 9.835643218829612522e+01
5.267876914018843060e-01 3.832781947312700943e+00 8.148452590486498082e+01
3.575020360993543811e-01 3.345589227918095876e+00 1.212627815768885142e+01
4.337118557962555965e-01 3.521194087532264483e+00 7.528722325329167120e+01
4.470512381565707738e-01 3.240051987362839725e+00 4.395472134042428536e+01
5.238212837253453102e-01 3.900798093082540330e+00 9.064025713207297485e+01
5.183050429961275629e-01 4.113423286605156548e+00 2.400682965687544623e+01
5.048015400288481391e-01 4.141374660123351426e+00 9.976237823232580126e+00
3.927480025308831557e-01 3.792487592400247021e+00 5.588469467484941333e+00
5.135409281627633105e-01 4.065177058442909441e+00 2.128324840336316015e+01
4.387318436440055258e-01 3.591061632323020003e+00 2.352309838811292764e+01
5.352890165972143954e-01 3.936414794304365028e+00 5.279425301242708457e+01
4.598585993628885316e-01 3.490823945581840171e+00 6.388932409274153912e+01
5.065582517265974083e-01 3.744356389663460849e+00 5.110722537354060790e+01
4.999282170336065700e-01 3.888669043948606685e+00 6.840366119825664271e+01
5.325118049621438976e-01 3.923272950845877016e+00 1.019146388589504113e+02
4.189995523740936978e-01 3.309855163816351364e+00 6.421414181624577111e+01
5.120163660459786659e-01 3.632404772542660698e+00 2.393736494099466938e+01
5.252256921263611655e-01 4.038173553773252600e+00 5.614667603373379023e+01
3.921060946093786193e-01 3.359916992457950169e+00 6.978703259838677297e+01
5.244258007519078113e-01 4.104465363324302452e+00 3.979979038682562020e+01
4.395255171153134022e-01 3.274842839214570756e+00 3.968351057004385041e+01
4.233018134617487771e-01 3.343253464104052775e+00 5.626460456538814014e+01
4.392258619944413578e-01 3.750158688780323324e+00 3.389451169647698947e+01
4.138697808205606954e-01 3.362575712862451383e+00 3.281848794967378069e+01
5.166815790205592229e-01 3.743162121120915842e+00 3.435879892467693253e+01
4.671017676743627334e-01 3.419210356078340673e+00 6.626260055564083018e+01
5.138536404409798086e-01 3.931112570606372980e+00 6.570575495762608398e+01
4.689139468822856038e-01 3.574309019639761331e+00 7.554142625119285981e+01
4.823487269838862002e-01 3.785655677917806994e+00 5.357642719828763234e+01
5.165482586459300141e-01 3.855182197621563667e+00 1.335318662889601882e+01
3.575020360993543811e-01 3.345589227918095876e+00 1.212627815768885142e+01
4.940616870420482254e-01 3.797479755673801360e+00 5.903946678955212946e+01
4.445171856180807346e-01 3.606879638407995081e+00 5.576224767297310336e+01
3.894120259488773605e-01 3.291950062323316217e+00 6.240002868777921918e+01
3.983312104326710568e-01 3.561492594060681860e+00 9.763051409975716410e+00
4.949652968404918418e-01 3.704021381202222241e+00 4.324298943545478835e+01
4.853375973405726906e-01 3.780889188251266297e+00 2.327268387256808779e+01
5.352890165972143954e-01 3.936414794304365028e+00 5.279425301242708457e+01
4.588546064417107218e-01 3.126916829937219866e+00 8.825236257374110949e+01
4.823487269838862002e-01 3.785655677917806994e+00 5.357642719828763234e+01
5.018991037384932241e-01 3.928828580855700192e+00 5.965277870329013155e+01
4.739486061219604363e-01 3.638625670369020515e+00 3.205335179996518491e+01
5.080513739780337934e-01 4.003424323673687724e+00 8.064015654608112982e+00
5.521531238099226524e-01 4.321173514833011708e+00 2.511631019461182746e+01
5.352890165972143954e-01 3.936414794304365028e+00 5.279425301242708457e+01
4.529672120223902088e-01 3.309550455141933689e+00 5.448365795088238883e+01
4.486779172741774957e-01 3.648982860010529183e+00 4.976505637991687792e+01
4.812044793133725129e-01 3.781632338558952977e+00 5.306125107499928362e+01
5.199327331163001720e-01 3.949459174307523135e+00 7.609098565220753585e+01
4.506881904634836289e-01 3.484566470774273839e+00 4.869378132763287681e+01
4.994357207904107643e-01 3.674182359801545950e+00 1.405011074230652213e+01
5.357047271371488950e-01 3.898787774258156258e+00 5.716199466620842884e+01
4.740652928072128791e-01 3.540347866707583613e+00 5.767248883617410371e+01
5.204019393237275803e-01 3.723546745242177103e+00 6.203215085911908488e+01
4.912758360976350325e-01 3.728491915837307324e+00 8.129340727566201963e+01
4.431640384359465390e-01 3.614608877908178641e+00 4.742063018583823464e+01
3.794301960444266264e-01 3.072505031823718369e+00 5.167225148283254299e+01
4.061888840024985292e-01 3.271537676437027642e+00 7.391792370446590610e+01
4.664946477842915051e-01 3.142553769160662647e+00 2.647447497336152367e+01
5.024469400768678540e-01 3.649733559282629880e+00 8.468706421324108646e+01
4.607568483646899971e-01 3.634468536587439402e+00 3.262734238278324028e+01
4.725005091169232063e-01 3.802311716399737751e+00 3.853937303770007361e+01
5.497419575543901482e-01 4.101035117128104091e+00 3.430509539270781971e+01
4.578025979741584539e-01 3.396925236951795934e+00 8.589693909027121776e+01
3.928461625005206237e-01 3.471509325461275886e+00 1.136026255384372519e+00
5.261339788454295618e-01 3.920001491485426204e+00 6.960787539842776539e+01
5.545407223657782270e-01 4.205390320624415423e+00 9.644826280863803447e+00
4.967731651952191907e-01 3.769866590580399635e+00 3.162535437660054782e+01
5.374374319401664657e-01 3.956880273966816297e+00 4.371513749059485576e+01
5.135409281627633105e-01 4.065177058442909441e+00 2.128324840336316015e+01
4.250977670817490672e-01 3.847353822922630506e+00 1.567812813715899267e+01
4.313598939878755534e-01 3.748373412558911433e+00 2.786958908636776044e+01
4.689139468822856038e-01 3.574309019639761331e+00 7.554142625119285981e+01
4.867909475522307350e-01 4.154676920420125263e+00 1.238868875478141263e+01
5.551487146164217901e-01 4.325147233097730748e+00 2.073373050596702427e+01
5.619977024789239994e-01 4.188392809340522049e+00 6.433316945896287109e+01
5.145689518835850906e-01 3.853748365822602828e+00 5.206963486608234604e+01
4.826670030943047696e-01 3.573902974211049077e+00 5.136443927319200498e+01
5.457366518745589978e-01 4.074527929678014360e+00 7.215200854042868173e+01
5.276570862582061761e-01 3.804920346081721139e+00 5.579747244025599429e+01
5.814159675631370705e-01 4.442821681736400130e+00 2.612236448541737843e+01
5.026331131219786696e-01 3.563170737752928474e+00 8.061177652968468976e+01
5.296917403125509516e-01 3.944644650611123016e+00 6.914501514808833349e+01
4.496992924063554220e-01 3.016272626641610444e+00 2.853348127408335344e+01
5.192651119454346764e-01 4.047926438508961056e+00 2.009590115083305051e+01
4.855400803905669527e-01 3.585809952387945643e+00 5.085847922134270505e+01
3.878684638388565364e-01 3.590472586543591582e+00 2.063718001926639545e+01
5.186639967900317227e-01 4.061397059187628500e+00 1.227143650160001442e+01
4.818218349671092859e-01 3.664994790569196859e+00 3.063235245593386225e+01
5.267235692469242059e-01 3.928192653895506758e+00 3.066783279703163601e+01
5.120163660459786659e-01 3.632404772542660698e+00 2.393736494099466938e+01
4.645520100026783172e-01 3.810858282678035280e+00 4.308093043866543326e+01
5.149172362848419837e-01 3.685508685977714194e+00 1.041973008624356964e+02
4.963252761297400895e-01 4.037583814304658070e+00 3.202260468613072675e+01
5.082972117654873667e-01 3.588093388649717497e+00 9.661134219939089007e+01
4.831581631026331536e-01 3.524367851750560998e+00 3.869742660689701097e+01
4.265422844468174102e-01 3.486950539044709974e+00 6.903578470379460441e+01
5.142436485823720371e-01 3.739212630467794618e+00 5.672876905272720194e+01
4.468327450340059404e-01 3.562793010078631806e+00 6.912537013476205061e+01
5.465697099056734398e-01 4.048862647938920922e+00 5.109326971468164658e+01
5.080989362291254974e-01 3.633471955889552962e+00 8.124827346099093006e+01
5.026331131219786696e-01 3.563170737752928474e+00 8.061177652968468976e+01
4.934376520890790818e-01 3.652818620932155369e+00 5.449712550509337206e+01
4.754896620990103351e-01 4.073088642512492363e+00 1.621591901487363430e+01
4.530440595782323498e-01 3.347021981096665932e+00 2.693114239898967099e+01
4.313598939878755534e-01 3.748373412558911433e+00 2.786958908636776044e+01
4.327168870745503604e-01 3.301114194608754548e+00 1.038486243146377603e+02
4.940616870420482254e-01 3.797479755673801360e+00 5.903946678955212946e+01
5.051866405889381406e-01 3.865592118503576202e+00 7.869919114518147296e+01
5.149172362848419837e-01 3.685508685977714194e+00 1.041973008624356964e+02
5.144898263730437460e-01 3.727465031332528600e+00 5.538542183936786500e+01
5.425442011809374909e-01 4.068257468081650785e+00 8.268174469855281927e+00
5.048631629240648566e-01 3.547734674379376507e+00 8.319920223126771930e+00
4.369687554669208218e-01 3.412083686011985417e+00 8.974726870774073006e+01
5.224180986543314198e-01 4.181506172344027661e+00 1.397991805643494700e+01
3.780479358875059592e-01 3.285939520300841021e+00 6.389712401617585869e+01
3.026747256406432385e-01 3.395926378370058174e+00 5.738715003792769664e+00
4.311572222007020727e-01 3.538150144005208553e+00 3.678394023893240217e+00
4.748574398765452731e-01 3.974057577793445706e+00 2.559643476665746675e+01
5.252256921263611655e-01 4.038173553773252600e+00 5.614667603373379023e+01
5.139195908638140020e-01 3.988345653870155161e+00 5.106924818183275505e+01
5.331557297419275976e-01 4.030801060366317579e+00 4.096228368326525526e+01
4.160831377066562808e-01 2.666981411670159563e+00 3.429106403157792471e+01
4.997109361873799394e-01 3.751489943391838722e+00 8.569790222597627860e+01
5.124216102521409466e-01 3.886141747882915443e+00 4.066980760367557934e+01
4.892984742798640596e-01 3.709011230529894565e+00 8.361887806006865276e+01
4.023989641619571955e-01 3.219007366078982635e+00 5.464940610443077418e+01
4.312075348142490050e-01 3.359239368463044162e+00 6.397624567817049268e+01
4.085949525664078763e-01 3.617864327382987799e+00 3.701299989960048720e+00
5.120163660459786659e-01 3.632404772542660698e+00 2.393736494099466938e+01
4.825120974002194973e-01 3.643634327535895778e+00 7.084315371989607968e+01
5.126310309094347373e-01 3.740097487214171679e+00 8.030596557458754603e+01
5.316733953107155575e-01 3.868948987114840143e+00 1.204810761884556314e+02
4.949652968404918418e-01 3.704021381202222241e+00 4.324298943545478835e+01
4.831581631026331536e-01 3.524367851750560998e+00 3.869742660689701097e+01
5.077632957335617148e-01 3.886499391646482060e+00 4.504928120959689153e+01
4.445171856180807346e-01 3.606879638407995081e+00 5.576224767297310336e+01
4.921891116391128307e-01 3.918136348949722958e+00 4.503409292185878599e+01
5.135409281627633105e-01 4.065177058442909441e+00 2.128324840336316015e+01
5.862698850280306795e-01 4.507581350078859295e+00 1.851780717511695684e+01
4.826184632456798074e-01 3.634421793333471484e+00 5.582280079656644745e+01
5.082972117654873667e-01 3.588093388649717497e+00 9.661134219939089007e+01
3.584005364578106700e-01 3.368812103570932415e+00 3.845203831279376772e+01
5.553443079137457827e-01 4.289042616155143151e+00 9.590015360522762933e+00
3.916178735362612073e-01 3.320377535176909145e+00 1.879574997692090932e+01
4.552914611792695521e-01 3.315713756702302284e+00 1.573489213928947805e+01
4.289360767158298948e-01 3.643143898720698104e+00 1.399702083472774206e+01
4.962204490496402443e-01 3.638602159130543523e+00 6.768889420526568301e+01
4.521064210279730489e-01 3.444261057082859345e+00 5.128709803334498218e+01
4.160831377066562808e-01 2.666981411670159563e+00 3.429106403157792471e+01
4.971241125889400703e-01 3.577101619429521762e+00 5.123909718185524298e+01
4.005046819554876070e-01 3.519963212669424024e+00 3.114457719818328485e+01
4.076401915742675630e-01 3.266340573074938636e+00 6.612251781448873089e+01
4.959082936936405339e-01 3.631311125826766073e+00 9.438869975293351899e+01
4.823189117612465271e-01 3.636608722077324884e+00 6.897791695253634714e+01
4.374772039004559687e-01 3.554506430157909236e+00 7.427798327475210272e+01
4.752548657420361256e-01 3.463362813893843484e+00 1.593327756494731773e+01
4.023989641619571955e-01 3.219007366078982635e+00 5.464940610443077418e+01
5.269590339050493899e-01 3.976326068249293577e+00 2.046933296525232748e+01
4.834096996994934337e-01 3.808147947564109792e+00 3.684720399580653094e+01
4.817094373998740409e-01 3.526750767574344358e+00 2.263757919088562431e+01
4.295307468652544980e-01 3.604388889158622433e+00 4.524588248445874683e+01
5.191477480224984120e-01 4.129144102895565993e+00 2.974747380530964591e+01
5.595235237191706901e-01 4.196664760831017915e+00 4.598649103119802106e+01
5.085750915875917322e-01 3.732028521370669871e+00 6.888332714471776796e+01
4.496992924063554220e-01 3.016272626641610444e+00 2.853348127408335344e+01
3.677788281206892940e-01 2.973919472687057919e+00 2.490438850973731633e+01
3.318792259460359162e-01 2.928506673568343377e+00 4.095351735004459215e+01
4.004284243407834065e-01 3.405123809378703292e+00 4.214141642519129505e+01
4.871325010411879930e-01 3.882081720865401486e+00 4.647891613191512761e+01
5.545407223657782270e-01 4.205390320624415423e+00 9.644826280863803447e+00
4.682740546370054435e-01 3.668935589162571898e+00 3.168383159221783885e+01
4.864551182857288492e-01 3.600724052398390107e+00 8.672047171976893765e+01
4.954207514428050629e-01 3.876517468287977053e+00 1.807165855765072138e+01
3.875941252076364751e-01 3.412367873669747809e+00 1.831589035222448558e+01
4.008461895355357463e-01 3.414040283852024515e+00 6.858836210903638175e+01
5.110232469758970719e-01 3.622096390567352664e+00 9.687344718833202251e+01
4.493464019557922295e-01 3.236351666822775641e+00 5.025038804837359407e+01
5.325118049621438976e-01 3.923272950845877016e+00 1.019146388589504113e+02
5.325118049621438976e-01 3.923272950845877016e+00 1.019146388589504113e+02
5.026331131219786696e-01 3.563170737752928474e+00 8.061177652968468976e+01
4.615316527568913418e-01 3.436199713179857618e+00 6.294960165879729175e+01
4.395255171153134022e-01 3.274842839214570756e+00 3.968351057004385041e+01
4.881276650508239445e-01 3.496706513534036720e+00 7.013291839942304762e+01
5.048015400288481391e-01 4.141374660123351426e+00 9.976237823232580126e+00
4.559921693010653421e-01 3.230035533490320354e+00 7.851722045887262880e+01
4.303575633556095958e-01 3.357353525721460397e+00 5.026993198644032645e+01
4.167055365527645439e-01 3.126381783765586064e+00 9.564143741532001286e+01
4.621964732190881886e-01 3.645236438793873823e+00 1.416756361584244672e+01
4.218969253756430504e-01 3.017354239715500874e+00 1.210735375622614640e+01
4.498195023859596908e-01 3.679032420164199291e+00 2.883106821585478485e+00
4.782342455544661419e-01 3.766654889258159500e+00 1.255737495543706927e+01
4.450406872729364416e-01 3.362172040353573532e+00 5.006030720877899398e+01
4.892984742798640596e-01 3.709011230529894565e+00 8.361887806006865276e+01
3.797787349375043586e-01 3.249681405603783269e+00 4.440885863920475174e+01
4.218969253756430504e-01 3.017354239715500874e+00 1.210735375622614640e+01
5.337445951152102186e-01 3.908471579946856345e+00 6.023282955065018740e+01
4.971241125889400703e-01 3.577101619429521762e+00 5.123909718185524298e+01
4.533041211976329699e-01 3.473506737142580292e+00 7.586795560480865674e+01
5.346186968652455462e-01 3.871953592878785599e+00 5.184856230998585147e+01
5.031474469289064499e-01 3.720757794551409425e+00 4.545575017507771065e+01
5.248261182038455042e-01 3.842694960174272811e+00 3.683107889790235845e+01
4.990476373099821394e-01 3.743368435491749135e+00 7.717145471852499838e+01
4.915705438071249489e-01 3.772693916673503622e+00 4.816848314234755435e+01
4.754896620990103351e-01 4.073088642512492363e+00 1.621591901487363430e+01
4.702479530878218572e-01 3.387312774814915883e+00 2.510648111832883700e+01
4.142600585319549111e-01 3.307203001054545233e+00 4.942120980145659814e+01
4.575448674441995323e-01 3.788089786089728683e+00 2.159038813525313572e-01
5.374374319401664657e-01 3.956880273966816297e+00 4.371513749059485576e+01
4.586752850185478181e-01 3.280492558851477725e+00 2.087039423323221854e+01
5.043583119427262895e-01 3.676924829392287819e+00 1.021624581582614013e+02
5.297582813215063746e-01 4.184558392672930616e+00 2.407562319469515444e+01
4.915123699824071046e-01 3.933123590036037509e+00 1.728286060153246240e+01
4.712950850161636840e-01 3.157899793734365357e+00 6.613462423167391080e+01
4.889041045068374114e-01 3.746511128751087938e+00 8.463115172035782052e+01
4.840652105565825813e-01 3.708092158268192051e+00 2.638172156101556709e+01
4.823487269838862002e-01 3.785655677917806994e+00 5.357642719828763234e+01
4.867909475522307350e-01 4.154676920420125263e+00 1.238868875478141263e+01
4.882231621463251070e-01 3.786941279583861508e+00 7.524055298441852813e+01
5.261339788454295618e-01 3.920001491485426204e+00 6.960787539842776539e+01
4.559921693010653421e-01 3.230035533490320354e+00 7.851722045887262880e+01
3.924375159509572164e-01 2.845668398167461088e+00 4.160775405801764748e+01
4.616076807209577026e-01 3.150978019721673462e+00 5.609739766447474096e+01
4.340974980391381077e-01 3.442780077967482200e+00 9.379349398745662825e+01
4.826184632456798074e-01 3.634421793333471484e+00 5.582280079656644745e+01
5.457366518745589978e-01 4.074527929678014360e+00 7.215200854042868173e+01
4.400302734744208077e-01 3.731814860788171373e+00 1.765445821262940029e+01
4.790582553110758202e-01 3.676187779359747942e+00 9.827406234564563192e+01
5.331557297419275976e-01 4.030801060366317579e+00 4.096228368326525526e+01
4.702479530878218572e-01 3.387312774814915883e+00 2.510648111832883700e+01
5.082972117654873667e-01 3.588093388649717497e+00 9.661134219939089007e+01
4.883103769872654265e-01 3.469587556217368807e+00 3.294373808247337365e+01
4.340974980391381077e-01 3.442780077967482200e+00 9.379349398745662825e+01
5.406529124845000922e-01 3.954032193197343226e+00 3.131060443460749099e+01
5.465697099056734398e-01 4.048862647938920922e+00 5.109326971468164658e+01
5.553443079137457827e-01 4.289042616155143151e+00 9.590015360522762933e+00
4.807504553742116826e-01 3.513829908169093130e+00 4.257646444465100899e+01
4.253206157792543962e-01 3.032006810853294709e+00 6.070411880088196455e+01
5.204019393237275803e-01 3.723546745242177103e+00 6.203215085911908488e+01
5.289004952988048958e-01 4.153044234880113095e+00 2.755690171631299279e+01
4.949125346103351308e-01 3.702385827358741999e+00 1.724181160731101414e+01
4.990212497846919781e-01 3.773592232898957732e+00 8.111636387167737894e+01
4.962204490496402443e-01 3.638602159130543523e+00 6.768889420526568301e+01
4.611487067413533314e-01 3.369986504849650899e+00 3.687704414839176081e+01
5.110232469758970719e-01 3.622096390567352664e+00 9.687344718833202251e+01
4.311176275354435816e-01 3.532307923086202450e+00 6.072542231786206912e+01
5.085472235555303921e-01 3.713799975824487287e+00 5.305812276336274635e+01
5.224180986543314198e-01 4.181506172344027661e+00 1.397991805643494700e+01
5.158266313055415164e-01 3.675652660033198238e+00 3.314520211283587514e+01
4.171425690761272342e-01 3.200421622361037777e+00 7.543144349471604926e+01
4.078580399826621239e-01 3.094796027536548699e+00 3.250857794816540292e+01
4.864551182857288492e-01 3.600724052398390107e+00 8.672047171976893765e+01
4.576874483987478648e-01 4.092384571403379745e+00 4.802351367183874231e+00
4.934376520890790818e-01 3.652818620932155369e+00 5.449712550509337206e+01
5.282477011246312637e-01 4.296370369778324871e+00 1.959069457230791045e+01
4.994357207904107643e-01 3.674182359801545950e+00 1.405011074230652213e+01
4.218969253756430504e-01 3.017354239715500874e+00 1.210735375622614640e+01
5.177204764402205672e-01 3.780345809120575495e+00 9.104903887885505753e+01
4.353183602519992146e-01 3.669830508427119664e+00 4.496627609264713499e+01
5.224180986543314198e-01 4.181506172344027661e+00 1.397991805643494700e+01
5.620880313188733046e-01 4.295007341234876819e+00 3.353326308773550579e+01
3.201824759855518288e-01 2.964896950105508022e+00 4.019519176654006287e+01
5.224396560712114557e-01 4.047401334779941351e+00 2.827134563268870693e+01
4.085949525664078763e-01 3.617864327382987799e+00 3.701299989960048720e+00
3.782894073017275538e-01 3.427411336375513429e+00 2.832727681160652722e+01
5.426641580997697556e-01 4.197547277508237862e+00 3.946519492434561016e+01
3.678664370808020223e-01 3.051587713228764542e+00 3.754807547501764020e+01
4.400302734744208077e-01 3.731814860788171373e+00 1.765445821262940029e+01
4.392258619944413578e-01 3.750158688780323324e+00 3.389451169647698947e+01
4.462404688023633437e-01 3.894201975825186235e+00 1.186157586802691810e+01
4.189995523740936978e-01 3.309855163816351364e+00 6.421414181624577111e+01
4.660698904876194870e-01 3.633960459189669479e+00 7.468735174196447701e+01
3.201824759855518288e-01 2.964896950105508022e+00 4.019519176654006287e+01
4.580157863341256519e-01 3.486706711526366576e+00 3.934686641104725879e+01
4.605662092205733416e-01 3.527243015007215376e+00 1.473386917788520378e+01
4.882231621463251070e-01 3.786941279583861508e+00 7.524055298441852813e+01
5.551487146164217901e-01 4.325147233097730748e+00 2.073373050596702427e+01
5.217224200859760241e-01 3.740794812405410230e+00 9.653587086544797558e+01
4.979983596482016051e-01 3.793485915679042808e+00 4.123390983716436153e+01
4.012356425904670676e-01 3.530241087996695448e+00 3.801077665504565317e+01
5.094507926837716916e-01 3.835437266151669800e+00 7.008953919171469238e+01
5.065582517265974083e-01 3.744356389663460849e+00 5.110722537354060790e+01
4.638530210560323219e-01 3.700904101374185906e+00 7.536472104391032190e+01
4.272988342802952477e-01 3.527454409902125221e+00 5.553197561762583234e+01
4.187535330474039252e-01 3.207144497009183581e+00 5.544255582089782308e+01
5.080989362291254974e-01 3.633471955889552962e+00 8.124827346099093006e+01
5.252256921263611655e-01 4.038173553773252600e+00 5.614667603373379023e+01
4.189773449957785445e-01 2.961812572375961850e+00 3.707380125011552252e+01
3.921060946093786193e-01 3.359916992457950169e+00 6.978703259838677297e+01
5.002211774968449154e-01 3.622276744679162608e+00 1.034788011843421174e+02
4.076401915742675630e-01 3.266340573074938636e+00 6.612251781448873089e+01
4.664946477842915051e-01 3.142553769160662647e+00 2.647447497336152367e+01
4.818218349671092859e-01 3.664994790569196859e+00 3.063235245593386225e+01
5.191477480224984120e-01 4.129144102895565993e+00 2.974747380530964591e+01
2.874836124062789544e-01 2.837297479448488424e+00 5.462455859227194566e+01
4.304475277125543453e-01 3.425503978810088057e+00 6.019838440153362313e+01
4.116806145516138660e-01 3.424623667106715619e+00 8.643995891815042398e+01
5.183050429961275629e-01 4.113423286605156548e+00 2.400682965687544623e+01
5.238212837253453102e-01 3.900798093082540330e+00 9.064025713207297485e+01
3.584005364578106700e-01 3.368812103570932415e+00 3.845203831279376772e+01
4.623662536165336068e-01 3.295381964783745232e+00 9.514044593829299856e+01
4.505794672267191547e-01 3.578039344729813998e+00 7.435574522514644968e+01
4.712950850161636840e-01 3.157899793734365357e+00 6.613462423167391080e+01
4.737054677732170926e-01 3.781185613117706623e+00 3.374441272438978245e+01
4.247422363615309671e-01 3.488845695414954928e+00 4.835216580378117612e+01
4.005046819554876070e-01 3.519963212669424024e+00 3.114457719818328485e+01
4.826670030943047696e-01 3.573902974211049077e+00 5.136443927319200498e+01
5.384103540440198232e-01 4.043070571229593568e+00 3.921887624371740344e+01
3.780479358875059592e-01 3.285939520300841021e+00 6.389712401617585869e+01
5.051866405889381406e-01 3.865592118503576202e+00 7.869919114518147296e+01
5.357419891426771219e-01 4.034447209119756295e+00 5.699174788343277953e+01
5.337445951152102186e-01 3.908471579946856345e+00 6.023282955065018740e+01
4.623662536165336068e-01 3.295381964783745232e+00 9.514044593829299856e+01
4.641628376579609583e-01 3.567320353856157755e+00 6.525208864717140500e+01
4.331398149491836325e-01 3.778077971055713302e+00 2.765413492766866455e+01
4.431640384359465390e-01 3.614608877908178641e+00 4.742063018583823464e+01
4.311176275354435816e-01 3.532307923086202450e+00 6.072542231786206912e+01
5.146637582730596572e-01 4.016536533840389112e+00 3.044846803520997014e+01
5.225931913409822549e-01 3.865331077737875098e+00 1.074583284654201520e+02
5.021840676735693787e-01 3.672797501920212149e+00 7.410791011394674399e+01
4.715926138688333324e-01 3.304508651399970631e+00 1.008879012758913234e+02
4.882231621463251070e-01 3.786941279583861508e+00 7.524055298441852813e+01
4.219858480275755497e-01 3.638355418244282546e+00 3.835601466412381200e+01
4.647434663897067608e-01 3.737066461720010224e+00 1.993996387931586867e+01
4.715926138688333324e-01 3.304508651399970631e+00 1.008879012758913234e+02
4.901957219511450248e-01 3.379987047952585755e+00 1.091066851537798073e+02
2.682040989860006164e-01 2.730479096155788099e+00 5.759427732085583074e+01
5.124216102521409466e-01 3.886141747882915443e+00 4.066980760367557934e+01
4.940616870420482254e-01 3.797479755673801360e+00 5.903946678955212946e+01
4.397393175849895197e-01 3.026850908428246889e+00 6.967950557281920965e+01
5.374374319401664657e-01 3.956880273966816297e+00 4.371513749059485576e+01
5.224396560712114557e-01 4.047401334779941351e+00 2.827134563268870693e+01
5.340159291509585238e-01 4.167253905943593573e+00 1.964618630373154673e+01
3.894120259488773605e-01 3.291950062323316217e+00 6.240002868777921918e+01
3.912626885645413832e-01 3.346720491112245455e+00 7.620185709715568123e+01
5.108190495142330700e-01 3.950051987986991087e+00 6.953707362795188374e+01
5.262419058632324953e-01 4.024979608257303276e+00 6.495005373603348175e+01
4.615316527568913418e-01 3.436199713179857618e+00 6.294960165879729175e+01
5.422456778720849968e-01 4.049171398965046187e+00 3.468194065015387650e+01
3.318792259460359162e-01 2.928506673568343377e+00 4.095351735004459215e+01
5.024469400768678540e-01 3.649733559282629880e+00 8.468706421324108646e+01
5.035055250112590031e-01 3.534477836424916308e+00 1.080862278291591565e+02
4.405268330168754520e-01 3.928780441623638708e+00 1.734210916713101369e+01
4.840652105565825813e-01 3.708092158268192051e+00 2.638172156101556709e+01
5.230368976346909671e-01 3.965344995482943613e+00 6.700523169274873680e+01
4.521064210279730489e-01 3.444261057082859345e+00 5.128709803334498218e+01
4.387318436440055258e-01 3.591061632323020003e+00 2.352309838811292764e+01
3.996359146669048457e-01 3.344437678995744179e+00 4.364412858672396567e+01
4.552914611792695521e-01 3.315713756702302284e+00 1.573489213928947805e+01
5.155661119666735681e-01 4.070343903475014180e+00 3.953979160649885216e+01
4.826670030943047696e-01 3.573902974211049077e+00 5.136443927319200498e+01
4.831569080904891678e-01 3.462311035815249127e+00 5.348493447465882866e+01
3.887768491546437222e-01 3.405634892850049500e+00 5.222876940861495143e+01
5.293456682250675671e-01 3.850925719870488706e+00 4.585085228126060031e+01
4.588546064417107218e-01 3.126916829937219866e+00 8.825236257374110949e+01
4.761036755290262157e-01 3.600243642199879801e+00 8.900838821388919087e+01
5.065582517265974083e-01 3.744356389663460849e+00 5.110722537354060790e+01
5.429661777821994662e-01 4.063152572796311368e+00 5.795880688084043442e+01
5.086691426007579064e-01 3.631503206976318232e+00 1.101596022308221166e+02
4.807504553742116826e-01 3.513829908169093130e+00 4.257646444465100899e+01
5.056002442269895703e-01 3.981899800024916836e+00 2.437576674524308373e+01
3.677788281206892940e-01 2.973919472687057919e+00 2.490438850973731633e+01
5.355090204221806260e-01 3.907879509526587025e+00 9.430944505190217342e+01
5.124216102521409466e-01 3.886141747882915443e+00 4.066980760367557934e+01
4.272988342802952477e-01 3.527454409902125221e+00 5.553197561762583234e+01
4.889068501455908766e-01 3.643742732438022269e+00 7.465368444658372482e+01
4.702479530878218572e-01 3.387312774814915883e+00 2.510648111832883700e+01
4.392258619944413578e-01 3.750158688780323324e+00 3.389451169647698947e+01
4.845974548619180755e-01 3.434461138208901865e+00 4.697786811127264883e+01
5.021840676735693787e-01 3.672797501920212149e+00 7.410791011394674399e+01
5.149172362848419837e-01 3.685508685977714194e+00 1.041973008624356964e+02
5.185826452383704988e-01 4.126421874925814137e+00 2.457849248790449792e+01
5.862698850280306795e-01 4.507581350078859295e+00 1.851780717511695684e+01
4.520736002487926175e-01 3.479626884673996834e+00 5.018118507676058471e+01
4.530440595782323498e-01 3.347021981096665932e+00 2.693114239898967099e+01
5.045408095827467188e-01 3.726256782674196355e+00 5.491557859520966645e+01
5.406529124845000922e-01 3.954032193197343226e+00 3.131060443460749099e+01
4.289360767158298948e-01 3.643143898720698104e+00 1.399702083472774206e+01
4.865308765714075889e-01 3.425475821361971818e+00 1.246163568975959492e+02
4.618832648522144257e-01 3.718287192697687260e+00 7.069236978657316683e+01
4.576874483987478648e-01 4.092384571403379745e+00 4.802351367183874231e+00
5.357047271371488950e-01 3.898787774258156258e+00 5.716199466620842884e+01
4.337118557962555965e-01 3.521194087532264483e+00 7.528722325329167120e+01
3.689225200429731011e-01 3.185839475934448384e+00 5.419237229682788382e+01
4.137104675535749898e-01 3.301622489405128924e+00 4.250768244370401305e+01
4.311176275354435816e-01 3.532307923086202450e+00 6.072542231786206912e+01
