gamma delta nu_max
5.410370678356888341e-01 4.050849646442729934e+00 6.997023663597848042e+01
5.311589300549315329e-01 3.863030925055555453e+00 3.869903675114913710e+01
4.403940272860638050e-01 3.567166581706931350e+00 4.788104186843625598e+01
4.833775335105672255e-01 3.701511420308454703e+00 6.147878239023727787e+01
4.448823399328003525e-01 3.495817598595693187e+00 7.088258028724033011e+01
4.232247901310020044e-01 3.587141219169485140e+00 3.552761683320483144e+01
4.879618701647885359e-01 3.406603554447615423e+00 5.187884901976317309e+01
4.047304694572355643e-01 3.377789719201564012e+00 3.903442247510468377e+01
5.117141414942767419e-01 3.965733097689822184e+00 2.064281127158772478e+01
5.117141414942767419e-01 3.965733097689822184e+00 2.064281127158772478e+01
5.276716437536874693e-01 4.009601878255049989e+00 2.898514164245190727e+01
4.134329695013838624e-01 3.106297523211268619e+00 5.864729601438059348e+01
5.043896644684167097e-01 3.585831562913453840e+00 7.653560463497561273e+01
4.909039611558434490e-01 3.486997526432427996e+00 2.697529989561496677e+01
5.275012126447018446e-01 3.849508509370708431e+00 2.228337055281750878e+01
5.342115414427726083e-01 3.915735668615882403e+00 7.099479450567561400e+01
4.555961849338279190e-01 3.593367767101509180e+00 4.810597287490772089e+01
5.631211507690827567e-01 4.429288395440572401e+00 4.409869461312553085e+00
4.814900666105053073e-01 3.766887439488880052e+00 1.346262506689210880e+01
4.279892696773319738e-01 3.552601620199624222e+00 5.659074035277139814e+01
4.356686146923065550e-01 3.788577953760850825e+00 6.139860646497304231e+00
2.496624916751200018e-01 3.040000185568330959e+00 1.479289084333969129e+01
4.295060141140303323e-01 3.242271227641262854e+00 4.331496855821809788e+01
3.642699384579164423e-01 2.791541344958231363e+00 5.473002284737548706e+01
5.481232611889326201e-01 4.148077842735204079e+00 2.842399639575598513e+01
3.860672923039978333e-01 3.535260454577170641e+00 3.073123877204149323e+01
4.279892696773319738e-01 3.552601620199624222e+00 5.659074035277139814e+01
4.320246992648919537e-01 3.537832948456216986e+00 6.825295169008310836e+01
3.039862409348086381e-01 2.675088805615960297e+00 7.738284211337200702e+01
4.985878223283992661e-01 3.567129586297813404e+00 4.822794449912886705e+01
5.593254314357057888e-01 4.396691283720740806e+00 1.754473138069982951e+01
4.303755312286261514e-01 3.511686286144892311e+00 2.173965559522053326e+01
5.288626553193924718e-01 3.810405502858601690e+00 2.263031507358147820e+01
4.403940272860638050e-01 3.567166581706931350e+00 4.788104186843625598e+01
5.141462205958555742e-01 3.914689100901455276e+00 7.022588804767289616e+01
4.142896807419420568e-01 3.205719611427195304e+00 9.036667010435097325e+01
4.579588368567557577e-01 3.843155578523268279e+00 1.423642796380261188e+01
4.134329695013838624e-01 3.106297523211268619e+00 5.864729601438059348e+01
4.594057197518122138e-01 3.634191734510897831e+00 4.483279605039037108e+01
3.340465510357466528e-01 3.328773464424660489e+00 2.703093217269060489e+01
3.856592036565469339e-01 3.306686298166779281e+00 7.107161744086144495e+01
5.178885925720972949e-01 3.875283936036849841e+00 1.942881523867964688e+01
4.969306736945215963e-01 3.715039216452155735e+00 7.866075859824600514e+01
4.534949251306992224e-01 3.277969312382094103e+00 3.340211869799557576e+01
4.698891108832048413e-01 4.145144542993397074e+00 4.388938526180076849e+00
4.483185341717574879e-01 3.477400112736875659e+00 8.159278824335351032e+01
5.111579003967972046e-01 3.704200991736642745e+00 4.316653089078025118e+01
4.647631583549995948e-01 3.394129243240690208e+00 6.032484196733678061e+01
5.034328798879297295e-01 3.999243883179336656e+00 2.745718430060716742e+01
4.964099898469314098e-01 3.898278051779510811e+00 1.581957600939736608e+01
4.327340024013597297e-01 3.580115155998898846e+00 4.623451848574588041e+01
4.951349572014458467e-01 3.574727823260907655e+00 2.255065769536619058e+01
3.396557053667714765e-01 2.839132342176390544e+00 8.215041114463116401e+01
4.080489490417966714e-01 3.107551187786047997e+00 7.473938878211951931e+01
3.859302941525655228e-01 3.504439055365371036e+00 2.954432204384013261e+01
4.466872140445867778e-01 3.666913751413957812e+00 4.038498592842992707e+01
4.403940272860638050e-01 3.567166581706931350e+00 4.788104186843625598e+01
5.615801067448590311e-01 4.375407883011773968e+00 1.092592474839907624e+01
4.320246992648919537e-01 3.537832948456216986e+00 6.825295169008310836e+01
3.971724322468481727e-01 2.851218519888823799e+00 8.470343951538680471e+01
4.671874469752732573e-01 3.613515917787507359e+00 2.797435191766021489e+01
4.980483096247885211e-01 3.643420164973496522e+00 3.936147813065058187e+01
4.449231708662988449e-01 3.443620638497682851e+00 3.274278598305050991e+01
5.019962150430694603e-01 3.770993906241415061e+00 4.879491599517174194e+01
4.336240347131852246e-01 3.345818515631710177e+00 4.719148524643242126e+01
3.793375101711440323e-01 3.199600006522028028e+00 7.303302339413259858e+01
4.879618701647885359e-01 3.406603554447615423e+00 5.187884901976317309e+01
4.978108736021247260e-01 3.903989005159108405e+00 6.222762066719540286e+01
5.631211507690827567e-01 4.429288395440572401e+00 4.409869461312553085e+00
5.301095012524532635e-01 3.876679847876287610e+00 4.181999784212313642e+01
4.814900666105053073e-01 3.766887439488880052e+00 1.346262506689210880e+01
5.182844846578441578e-01 3.752725896243520154e+00 3.925256265399647759e+01
4.847979522137659814e-01 3.653393628876628441e+00 7.018483804861470787e+01
4.774654416453794070e-01 3.606849514719442151e+00 4.343390830773705602e+01
5.113117632429293735e-01 3.720080178503393675e+00 4.291332093185397412e+01
3.147262400324093434e-01 2.324206194918396307e+00 8.148515945060589161e+01
4.957580214150505427e-01 3.679170267071810052e+00 7.537782442570374997e+01
2.420986515004504014e-01 2.704663782384536752e+00 2.075234295088251457e+01
5.146440901186957184e-01 3.728390527993709291e+00 4.418574334372063106e+01
5.111343192076489572e-01 3.696365457530776055e+00 4.062392019573686497e+01
5.120230927186724124e-01 4.040875388026019976e+00 2.322968795824753840e+01
5.389667457785587423e-01 3.937519301083115764e+00 4.788692039325653127e+01
4.986991151967479219e-01 4.243594101022106102e+00 8.544328903352571558e+00
4.789352782674349829e-01 3.780451692848000977e+00 1.392494482373342635e+01
5.504163668133844611e-01 4.345357877585524164e+00 1.967548073234679862e+01
4.670479831505314205e-01 3.737712691709653257e+00 1.210472782078214493e+01
3.988632507155334128e-01 3.308413689826504633e+00 8.934188605113956783e+01
4.701291984604276664e-01 3.387128419092735321e+00 2.501488745310468431e+01
3.649504631810054356e-01 3.186119943728259685e+00 5.038425787750719564e+01
4.725109183613585007e-01 3.303572667139503150e+00 4.289305523806884679e+01
5.182844846578441578e-01 3.752725896243520154e+00 3.925256265399647759e+01
5.277554422372117138e-01 4.104990077090858058e+00 3.561111584745736991e+01
5.043896644684167097e-01 3.585831562913453840e+00 7.653560463497561273e+01
4.838025881559595565e-01 3.631506374378122626e+00 5.039101865139230796e+01
4.455953477179270816e-01 3.531935174987070880e+00 9.088753267004373981e+01
4.789352782674349829e-01 3.780451692848000977e+00 1.392494482373342635e+01
4.610420970081592351e-01 3.552441445697929634e+00 1.866865476011869163e+01
5.288626553193924718e-01 3.810405502858601690e+00 2.263031507358147820e+01
5.422399422435368876e-01 4.103916906745137538e+00 4.252192569508478215e+01
5.125132467893351862e-01 3.987129821091139448e+00 2.167538109692088710e+00
4.510086102188035628e-01 3.874844559010869993e+00 1.986424156602427615e+01
4.134613207196309315e-01 2.577207651187336523e+00 7.904527934437433601e+01
4.591454651441884138e-01 3.300586677585520157e+00 8.507474661263560733e+01
4.660940849291499433e-01 3.906593691758732945e+00 3.275793093945106449e+01
5.034328798879297295e-01 3.999243883179336656e+00 2.745718430060716742e+01
4.378748740301263709e-01 3.465544188683616245e+00 5.269693360759214329e+01
4.770364767014767526e-01 3.451821494684691682e+00 8.572665888909219234e+01
3.917828476811573424e-01 3.652622045917119475e+00 1.678794999845928260e+01
3.879642840041557239e-01 3.065026063961433067e+00 1.752453134575047500e+01
5.264193367724930850e-01 3.881220420112752478e+00 1.981871405848032452e+01
4.327340024013597297e-01 3.580115155998898846e+00 4.623451848574588041e+01
3.172174937569682829e-01 3.386684912979771589e+00 1.403604145344385046e+01
5.201413309243421157e-01 3.853721987717922737e+00 5.784564143461037133e+01
5.012629827017153206e-01 3.583288430849754569e+00 4.713336963447472527e+01
3.450894482749278236e-01 3.157749164295557964e+00 5.006021573466821195e+01
4.810443399006187892e-01 3.383397720110900675e+00 7.680519731422126029e+01
4.317919753669712257e-01 3.541637660646074437e+00 3.307255242060473677e+01
4.673493591516071355e-01 3.411393011209971959e+00 3.931136369289380639e+01
3.942883851266376638e-01 3.172049674467251723e+00 5.513164890500676307e+01
4.773122722492164627e-01 3.498144938760052725e+00 4.665162142356341235e+01
5.348034885111506709e-01 3.892270288275252454e+00 2.296201054268566111e+01
4.288591258125726835e-01 3.106089519870324001e+00 9.115577344088821121e+01
3.246797159696965807e-01 3.414158008424858615e+00 1.678529220497448904e+01
5.476245819443230634e-01 4.095242763906258077e+00 5.379252212637697994e+01
5.083109889485895039e-01 4.277271217394188696e+00 1.289283948655344858e+01
4.963355101789443946e-01 3.835701765608839242e+00 5.812562285622585989e+01
5.119817645877396961e-01 3.863747052523615721e+00 2.600079398733161895e+01
4.868686298502329368e-01 3.549691732916376186e+00 1.031382901360529871e+02
5.325075207930196619e-01 3.991154820837657713e+00 6.036247041810511860e+01
4.147371777449819774e-01 3.462256327944164269e+00 5.055041830158738492e+01
4.405913082027450578e-01 3.570926419557268972e+00 2.312517190923073684e+01
3.161531832244770523e-01 2.861289599453378241e+00 9.467572111232126986e+01
3.649504631810054356e-01 3.186119943728259685e+00 5.038425787750719564e+01
5.236257467761461504e-01 4.059743019582864321e+00 4.259989099400387147e+01
4.847979522137659814e-01 3.653393628876628441e+00 7.018483804861470787e+01
4.534949251306992224e-01 3.277969312382094103e+00 3.340211869799557576e+01
4.396576238041958185e-01 3.587111463972022740e+00 6.312846379245775807e+01
4.969306736945215963e-01 3.715039216452155735e+00 7.866075859824600514e+01
3.649504631810054356e-01 3.186119943728259685e+00 5.038425787750719564e+01
4.579588368567557577e-01 3.843155578523268279e+00 1.423642796380261188e+01
5.288626553193924718e-01 3.810405502858601690e+00 2.263031507358147820e+01
4.309331392836324159e-01 3.522350888195048491e+00 4.518730952670150458e+01
5.266111615986184269e-01 3.972077859398983168e+00 6.631701079589264225e+01
3.521329328931392944e-01 3.459312138453442209e+00 2.526288953170821117e+01
5.035380885946831864e-01 3.623871218001973649e+00 8.036459931352018771e+01
5.134294057744407391e-01 3.711207682520222040e+00 5.652040270767347607e+01
4.960838598923271725e-01 3.955604699177202033e+00 1.112963115676482317e+01
4.321700185406331940e-01 3.707249911552098265e+00 3.621221124111656309e+00
5.479528230538088795e-01 4.033573322555587204e+00 4.981437386825702873e+01
4.513658929858952451e-01 3.535182472559061040e+00 9.748775955815656857e+01
4.710411042405167059e-01 3.701463354277399809e+00 6.656317104716727329e+01
5.314656254337062347e-01 3.929723076760130329e+00 7.336287848967606351e+01
4.187427598421193942e-01 3.203585001082273287e+00 2.197537102909889484e+01
4.053916495328928615e-01 3.347991677204423588e+00 4.244382006911273209e+01
4.033723932778696675e-01 3.357855810006235675e+00 4.802793258475190896e+01
3.504784344772842175e-01 3.319726351909365825e+00 1.446530392059891312e+01
4.773683937594059845e-01 3.884960900274418094e+00 4.242609978031873652e+01
5.266111615986184269e-01 3.972077859398983168e+00 6.631701079589264225e+01
4.951349572014458467e-01 3.574727823260907655e+00 2.255065769536619058e+01
3.383124007326006044e-01 3.317434094215928830e+00 2.454938201737141412e+01
4.400846437909844422e-01 3.388986015371005855e+00 8.158184265734611529e+01
5.579716805738637042e-01 4.167954722605814233e+00 5.308332531781380226e+01
4.819584505185432466e-01 3.693976938117186748e+00 4.391481635353652280e+01
5.342115414427726083e-01 3.915735668615882403e+00 7.099479450567561400e+01
3.879642840041557239e-01 3.065026063961433067e+00 1.752453134575047500e+01
5.113117632429293735e-01 3.720080178503393675e+00 4.291332093185397412e+01
4.455953477179270816e-01 3.531935174987070880e+00 9.088753267004373981e+01
4.784446594238409567e-01 3.622596969972684100e+00 3.506539954158132844e+01
4.301660813389462934e-01 3.818220373601848738e+00 1.394632714059014944e+01
2.420986515004504014e-01 2.704663782384536752e+00 2.075234295088251457e+01
4.608911404289572911e-01 3.693386021030880428e+00 7.189979090599075562e+01
2.937633795726706243e-01 3.229845723955668824e+00 1.153194478405456636e+01
3.887138481438705551e-01 3.711666577330261951e+00 9.863313024467117884e+00
4.969306736945215963e-01 3.715039216452155735e+00 7.866075859824600514e+01
4.380766247067715558e-01 3.740343535349995197e+00 1.172164082107475025e+01
4.770364767014767526e-01 3.451821494684691682e+00 8.572665888909219234e+01
4.323163494308681631e-01 3.381182538932476334e+00 8.660507078331181674e+01
5.239638723218564831e-01 4.112878168214614938e+00 2.606644500866988068e+01
4.047304694572355643e-01 3.377789719201564012e+00 3.903442247510468377e+01
4.033723932778696675e-01 3.357855810006235675e+00 4.802793258475190896e+01
5.138494411439628040e-01 3.910256014364912769e+00 2.974355950051661779e+01
4.441228317956127380e-01 3.333761715441379003e+00 7.992366096215540949e+01
2.656178508496398472e-01 2.553364081868788382e+00 5.767407894977548466e+01
4.434436893916968714e-01 3.494148473494738116e+00 6.293070950333378732e+01
4.985878223283992661e-01 3.567129586297813404e+00 4.822794449912886705e+01
5.544206431240834565e-01 4.286284779395979072e+00 3.107865950600319849e+01
5.113117632429293735e-01 3.720080178503393675e+00 4.291332093185397412e+01
5.389667457785587423e-01 3.937519301083115764e+00 4.788692039325653127e+01
4.886367151607808879e-01 3.475711112564102034e+00 3.258938530440199344e+01
4.424816526175516795e-01 3.555934635679792954e+00 4.187463558179833001e+01
4.833775335105672255e-01 3.701511420308454703e+00 6.147878239023727787e+01
4.561747924668744236e-01 3.855364767058925946e+00 3.115598576905291850e+01
5.410370678356888341e-01 4.050849646442729934e+00 6.997023663597848042e+01
4.304884064217264772e-01 3.588350328624128061e+00 4.609913744913488642e+01
4.970999169069043599e-01 3.641043903084780098e+00 4.813223802000583618e+01
4.910414570764005671e-01 3.642836365814984489e+00 7.510176425751578222e+01
5.111579003967972046e-01 3.704200991736642745e+00 4.316653089078025118e+01
4.857180046007256724e-01 3.797031845213448165e+00 7.978707054906942631e+01
4.154551409167490661e-01 3.340481441394103079e+00 7.118266106818458638e+01
4.553145901542714480e-01 3.344549011898425128e+00 6.794765540702344708e+01
5.400315706456231268e-01 4.128857422368421126e+00 1.945722776610824667e+01
4.279892696773319738e-01 3.552601620199624222e+00 5.659074035277139814e+01
4.391746168917274318e-01 2.861142806230301261e+00 5.302281588012530023e+01
4.986991151967479219e-01 4.243594101022106102e+00 8.544328903352571558e+00
4.710411042405167059e-01 3.701463354277399809e+00 6.656317104716727329e+01
4.493292129538652979e-01 3.583281759554305168e+00 6.500642420027060098e+01
3.918616966920209777e-01 3.564403836701213635e+00 2.401452456680640068e+01
5.014110327268426204e-01 4.010539008802584959e+00 3.005726919117199003e+01
4.975872366231719468e-01 3.812863852766761763e+00 4.600023637032884238e+01
5.313031592800903091e-01 4.085524591237126302e+00 3.109036300435822753e+01
4.690020927483855573e-01 3.586070070993818248e+00 4.521003725848335364e+01
4.614882563990228004e-01 3.514634590915475254e+00 6.659965922079157963e+01
4.330091617112750146e-01 3.220746442050133496e+00 3.934910524306551594e+01
5.212309705297794027e-01 3.864151129868055090e+00 1.079077112175984041e+02
3.834075044437055269e-01 3.370573180916599298e+00 4.547127174625359203e+01
4.663790820494422285e-01 3.560653407965288064e+00 7.587625675895344557e+01
5.436069704564369109e-01 4.008503715081232599e+00 2.043281276107717304e+01
4.405913082027450578e-01 3.570926419557268972e+00 2.312517190923073684e+01
4.413819235906462080e-01 3.426570572933889558e+00 1.396340143159715552e+01
5.640432653004384678e-01 4.388532242158847296e+00 2.018956672939061292e+01
4.770644518101219145e-01 3.742688537470434618e+00 6.367854514746214534e+01
5.233575568691731794e-01 3.989080146762234325e+00 5.740363983125740788e+01
5.119817645877396961e-01 3.863747052523615721e+00 2.600079398733161895e+01
5.047046783265645153e-01 3.745066307141131645e+00 6.690981606987830332e+01
5.624190581564807445e-01 4.232975770065304566e+00 3.813007871166827556e+01
4.910158397675425945e-01 3.645143244443972641e+00 5.373703690712396508e+01
5.624190581564807445e-01 4.232975770065304566e+00 3.813007871166827556e+01
4.489342232485282747e-01 3.660480234877186323e+00 5.945807845306639905e+01
4.806419130630172898e-01 3.356636016791024968e+00 7.518731843309372209e+01
5.275012126447018446e-01 3.849508509370708431e+00 2.228337055281750878e+01
4.497398062565363119e-01 3.499950678908719581e+00 6.930006918771779567e+01
5.371193971983664328e-01 4.279043643985114720e+00 1.748156451104699727e+01
4.898529657850660968e-01 3.657774331160857262e+00 5.134106713660345633e+01
4.857180046007256724e-01 3.797031845213448165e+00 7.978707054906942631e+01
5.034328798879297295e-01 3.999243883179336656e+00 2.745718430060716742e+01
4.724597558916519002e-01 3.718593447219640691e+00 7.342633330924768131e+01
4.360630618284899729e-01 2.885746391763512442e+00 1.206468521014384265e+01
3.942883851266376638e-01 3.172049674467251723e+00 5.513164890500676307e+01
3.147262400324093434e-01 2.324206194918396307e+00 8.148515945060589161e+01
3.765186933129054392e-01 3.318354783405530029e+00 6.797382147652362505e+01
4.703072052050270013e-01 3.714129066287763514e+00 4.858279107109131445e+01
3.887138481438705551e-01 3.711666577330261951e+00 9.863313024467117884e+00
4.134613207196309315e-01 2.577207651187336523e+00 7.904527934437433601e+01
4.311903864823400934e-01 3.364782768320956130e+00 5.478063997621614334e+01
4.403940272860638050e-01 3.567166581706931350e+00 4.788104186843625598e+01
4.754441503005577552e-01 3.625556074383425642e+00 3.413162430214688925e+01
4.898529657850660968e-01 3.657774331160857262e+00 5.134106713660345633e+01
4.838025881559595565e-01 3.631506374378122626e+00 5.039101865139230796e+01
4.493292129538652979e-01 3.583281759554305168e+00 6.500642420027060098e+01
4.939153135373444137e-01 3.858547669481949161e+00 3.204176546424695005e+01
5.057530153044282883e-01 3.744377822038361447e+00 7.271599417274880750e+01
5.016425894521117090e-01 3.543676086635835887e+00 3.870242054802154286e+01
4.910158397675425945e-01 3.645143244443972641e+00 5.373703690712396508e+01
3.694140572130497624e-01 3.050728979847187716e+00 8.453064532413267784e+01
4.235168502935238166e-01 3.557686512275868740e+00 6.838000918214237345e+01
3.887138481438705551e-01 3.711666577330261951e+00 9.863313024467117884e+00
4.763125302020236873e-01 3.362739850930118735e+00 2.411802683840100059e+01
4.260829666999503829e-01 3.519116471591286377e+00 7.068251257465034598e+01
5.342115414427726083e-01 3.915735668615882403e+00 7.099479450567561400e+01
4.336240347131852246e-01 3.345818515631710177e+00 4.719148524643242126e+01
5.325645637062503823e-01 4.022807622762884172e+00 5.512999025418763210e+01
4.232247901310020044e-01 3.587141219169485140e+00 3.552761683320483144e+01
4.648298147006908465e-01 3.527193647892384654e+00 6.206113497895668729e+01
3.642699384579164423e-01 2.791541344958231363e+00 5.473002284737548706e+01
5.076579685585451696e-01 3.850714567216693140e+00 4.789183696086045927e+01
3.521329328931392944e-01 3.459312138453442209e+00 2.526288953170821117e+01
5.277208233087264944e-01 3.961924536875082392e+00 5.162382897588238961e+01
4.956066355764376929e-01 3.431788737425778724e+00 5.512090772363283975e+01
4.586009801948329745e-01 3.744698401344288996e+00 5.559549344956672456e+01
5.198339367981477110e-01 3.768589725687068626e+00 6.649099447575414956e+01
4.214851081646737718e-01 3.409395112468168065e+00 9.267644800696004381e+01
4.981248158253850367e-01 3.741672958815362993e+00 4.241627317223378668e+01
5.277554422372117138e-01 4.104990077090858058e+00 3.561111584745736991e+01
4.470487499552453503e-01 3.905598500960330899e+00 8.484108330932556896e+00
5.115998061582642809e-01 3.916190032298936696e+00 5.128086687492935170e+01
3.172174937569682829e-01 3.386684912979771589e+00 1.403604145344385046e+01
4.985878223283992661e-01 3.567129586297813404e+00 4.822794449912886705e+01
4.591554392359478154e-01 3.579616694175757452e+00 5.450165513296148134e+01
4.702139652595191954e-01 3.696391993402746046e+00 5.940243932647461378e+01
4.104317971344633165e-01 3.549752656202877610e+00 2.796653424543904265e+01
5.371193971983664328e-01 4.279043643985114720e+00 1.748156451104699727e+01
4.368340943078716787e-01 3.451914046532727820e+00 5.735933075407992021e+01
5.076579685585451696e-01 3.850714567216693140e+00 4.789183696086045927e+01
4.533531472468432799e-01 3.513017860411070448e+00 3.409914634325248528e+01
4.879618701647885359e-01 3.406603554447615423e+00 5.187884901976317309e+01
5.057530153044282883e-01 3.744377822038361447e+00 7.271599417274880750e+01
4.960978826791453411e-01 3.811378774335792752e+00 3.210783306504093559e+01
5.476245819443230634e-01 4.095242763906258077e+00 5.379252212637697994e+01
4.784446594238409567e-01 3.622596969972684100e+00 3.506539954158132844e+01
4.446162280706211778e-01 3.702157354780499787e+00 2.391741890649187496e+01
4.963355101789443946e-01 3.835701765608839242e+00 5.812562285622585989e+01
5.063195949589913702e-01 3.779990512595194918e+00 5.314096987220382573e+01
5.479528230538088795e-01 4.033573322555587204e+00 4.981437386825702873e+01
4.948167072529168209e-01 3.518297771014170738e+00 1.487976204288899140e+01
5.506403068747061091e-01 4.122911334227219449e+00 6.622842649847369501e+01
4.595995154162184626e-01 3.792152621268407575e+00 2.495914613638320390e+01
4.303755312286261514e-01 3.511686286144892311e+00 2.173965559522053326e+01
4.477185238090397590e-01 3.471148906065170792e+00 1.856597793402008278e+01
4.886367151607808879e-01 3.475711112564102034e+00 3.258938530440199344e+01
4.403140787175412463e-01 3.645964143176776417e+00 3.382164801901242868e+01
5.366795595418334397e-01 3.932269733626617469e+00 3.963183386568448441e+01
5.959141848333628921e-01 4.625478056065325916e+00 1.193230586583952402e+01
4.929093472980476953e-01 3.720576530888645372e+00 5.386852288728047000e+01
3.285112316549037015e-01 2.938623889709645276e+00 7.828106135154473577e+01
5.005645873699458015e-01 3.560966691158434116e+00 1.069513801572814629e+02
4.590756663536328386e-01 3.690858396272885145e+00 5.406055749478548478e+01
5.039132873871221552e-01 4.321657491953502905e+00 8.846220329155208617e+00
4.955401239204830777e-01 4.033061592992801536e+00 3.160126342383781051e+01
4.542626246677134993e-01 3.302668444346173793e+00 7.847344731418201036e+01
4.663790820494422285e-01 3.560653407965288064e+00 7.587625675895344557e+01
5.192498254175620387e-01 3.830246483103853183e+00 2.556297171830430415e+01
5.047046783265645153e-01 3.745066307141131645e+00 6.690981606987830332e+01
4.993269618228484141e-01 3.776622009100362387e+00 9.567120580350565717e+01
4.894257431990169938e-01 3.455153201581973033e+00 1.143052747812790244e+02
4.565102811843373409e-01 3.362934528109997601e+00 6.395276954921649093e+01
4.910158397675425945e-01 3.645143244443972641e+00 5.373703690712396508e+01
4.119992194960928611e-01 3.589410599214698738e+00 9.868006746971204279e+00
4.104317971344633165e-01 3.549752656202877610e+00 2.796653424543904265e+01
5.481232611889326201e-01 4.148077842735204079e+00 2.842399639575598513e+01
5.059414430201002455e-01 3.799544077308881107e+00 2.815476277422346030e+01
3.759049624213477436e-01 3.135015656308629772e+00 8.768453247506528214e+01
4.424816526175516795e-01 3.555934635679792954e+00 4.187463558179833001e+01
4.814900666105053073e-01 3.766887439488880052e+00 1.346262506689210880e+01
5.264193367724930850e-01 3.881220420112752478e+00 1.981871405848032452e+01
4.448823399328003525e-01 3.495817598595693187e+00 7.088258028724033011e+01
4.119992194960928611e-01 3.589410599214698738e+00 9.868006746971204279e+00
5.782115224014304777e-01 4.454847539818281632e+00 6.573313099840298435e+00
4.049041759587066469e-01 2.956011361191487552e+00 1.301603376996642396e+02
4.080489490417966714e-01 3.107551187786047997e+00 7.473938878211951931e+01
3.490872245757612458e-01 3.174614673755987049e+00 1.664591690176246885e+01
5.276716437536874693e-01 4.009601878255049989e+00 2.898514164245190727e+01
4.627816744670960603e-01 3.524556787923066370e+00 4.177236944429473198e+01
5.293527194691068916e-01 4.226925020203426975e+00 8.449751606203392384e+00
3.981697608873795424e-01 3.497859238446452412e+00 1.329758022364797654e+01
4.910414570764005671e-01 3.642836365814984489e+00 7.510176425751578222e+01
4.565102811843373409e-01 3.362934528109997601e+00 6.395276954921649093e+01
4.424816526175516795e-01 3.555934635679792954e+00 4.187463558179833001e+01
4.973253632018894699e-01 3.455797663412773613e+00 6.319644917216822932e+01
4.773122722492164627e-01 3.498144938760052725e+00 4.665162142356341235e+01
4.962075840758424228e-01 3.895393591856930460e+00 6.696280204427682747e+01
4.702139652595191954e-01 3.696391993402746046e+00 5.940243932647461378e+01
3.860672923039978333e-01 3.535260454577170641e+00 3.073123877204149323e+01
4.610420970081592351e-01 3.552441445697929634e+00 1.866865476011869163e+01
5.141462205958555742e-01 3.914689100901455276e+00 7.022588804767289616e+01
5.640432653004384678e-01 4.388532242158847296e+00 2.018956672939061292e+01
4.344217858775827334e-01 3.252553102242281557e+00 5.416326926802371133e+01
4.549901733096530787e-01 3.814711135730266989e+00 2.837040861972786132e+01
5.057530153044282883e-01 3.744377822038361447e+00 7.271599417274880750e+01
4.940575685782149229e-01 3.680917841631839771e+00 6.921258201782870856e+01
3.465380840253364791e-01 3.030456862481694547e+00 6.967701909057723242e+01
5.622070046668402599e-01 4.231066578030421965e+00 4.394147436224008629e+01
4.820061154110062418e-01 3.817586800895660382e+00 3.848955694664924465e+01
4.760033987499681096e-01 3.460401735842854265e+00 5.185628072034484859e+01
4.510086102188035628e-01 3.874844559010869993e+00 1.986424156602427615e+01
4.701291984604276664e-01 3.387128419092735321e+00 2.501488745310468431e+01
5.035380885946831864e-01 3.623871218001973649e+00 8.036459931352018771e+01
3.609903425578877556e-01 2.478118376393765310e+00 6.346453474277270601e+01
2.528706199428516488e-01 2.643847542437116616e+00 2.803144662198448600e+01
4.453186287062118609e-01 3.258237610160901188e+00 6.012569932150168484e+01
4.774654416453794070e-01 3.606849514719442151e+00 4.343390830773705602e+01
5.366795595418334397e-01 3.932269733626617469e+00 3.963183386568448441e+01
4.356686146923065550e-01 3.788577953760850825e+00 6.139860646497304231e+00
4.424816526175516795e-01 3.555934635679792954e+00 4.187463558179833001e+01
4.215751823962707867e-01 3.546189857225680697e+00 4.981220962303908806e+01
4.954522403618311088e-01 3.915142673378193994e+00 5.249501574862441799e+01
4.770364767014767526e-01 3.451821494684691682e+00 8.572665888909219234e+01
5.117013026422494448e-01 3.719463458386030652e+00 5.023404224667247320e+01
5.276716437536874693e-01 4.009601878255049989e+00 2.898514164245190727e+01
4.555961849338279190e-01 3.593367767101509180e+00 4.810597287490772089e+01
4.360630618284899729e-01 2.885746391763512442e+00 1.206468521014384265e+01
5.068752915983320007e-01 4.251723600847586049e+00 1.644024818628260221e+00
2.528706199428516488e-01 2.643847542437116616e+00 2.803144662198448600e+01
4.565102811843373409e-01 3.362934528109997601e+00 6.395276954921649093e+01
4.215751823962707867e-01 3.546189857225680697e+00 4.981220962303908806e+01
4.446162280706211778e-01 3.702157354780499787e+00 2.391741890649187496e+01
4.368340943078716787e-01 3.451914046532727820e+00 5.735933075407992021e+01
5.063195949589913702e-01 3.779990512595194918e+00 5.314096987220382573e+01
4.080489490417966714e-01 3.107551187786047997e+00 7.473938878211951931e+01
4.591554392359478154e-01 3.579616694175757452e+00 5.450165513296148134e+01
4.960838598923271725e-01 3.955604699177202033e+00 1.112963115676482317e+01
4.053916495328928615e-01 3.347991677204423588e+00 4.244382006911273209e+01
5.201413309243421157e-01 3.853721987717922737e+00 5.784564143461037133e+01
4.050250063939841993e-01 3.854825379716221967e+00 1.332754955586403156e+01
5.378184947028578078e-01 4.026964286982184227e+00 7.029600197015318486e+01
4.750980677917842065e-01 3.966575350276789091e+00 2.656130050145611676e+01
4.033723932778696675e-01 3.357855810006235675e+00 4.802793258475190896e+01
5.198339367981477110e-01 3.768589725687068626e+00 6.649099447575414956e+01
4.750980677917842065e-01 3.966575350276789091e+00 2.656130050145611676e+01
