weight logl gamma delta nu_max
0.000000000000000000e+00 -2.458487190927442862e+05 3.088466970010474988e-01 3.472688702136574435e+00 3.166189313343842571e+01
0.000000000000000000e+00 -2.454025249013564317e+05 1.206704708918564961e+00 3.967538143278676266e+00 1.897978070865831057e+01
0.000000000000000000e+00 -2.448500077775292448e+05 1.174486208035235624e+00 4.499300382100888562e+00 6.457243548842403413e+01
0.000000000000000000e+00 -2.440341474907041120e+05 6.923105464504387685e-01 4.617156965901542343e+00 6.771063006181965704e+01
0.000000000000000000e+00 -2.432101213500659796e+05 1.317952075432857750e+00 4.442498464085557153e+00 3.129279448353728199e+01
0.000000000000000000e+00 -2.431682509117703885e+05 1.179640350853830677e+00 4.582070712769781728e+00 7.829271750256880580e+01
0.000000000000000000e+00 -2.430672806460486609e+05 1.403161708672194585e+00 4.412355646503214324e+00 1.866162013738923520e+01
0.000000000000000000e+00 -2.419235540106765693e+05 1.026429705110754043e+00 4.116402728953691081e+00 7.442918768206131119e+01
0.000000000000000000e+00 -2.402753072753337037e+05 2.062478729199335170e+00 4.182737697788032172e+00 1.177240401142419302e+01
0.000000000000000000e+00 -2.396739603828624822e+05 7.745155443093614256e-01 4.701528262283551030e+00 6.435790077597195591e+01
0.000000000000000000e+00 -2.394527818082228769e+05 2.923110067383861477e+00 3.779573673496618103e+00 1.047279752065184368e+02
0.000000000000000000e+00 -2.378606567624143499e+05 1.089648360527448290e+00 4.045706193567816911e+00 4.416812555693050513e+01
0.000000000000000000e+00 -2.370480320108732267e+05 7.066796359302941477e-01 4.295437333566583860e+00 4.199736097278339741e+01
0.000000000000000000e+00 -2.355897455212644709e+05 1.016904419688781536e+00 4.000804210869191913e+00 6.862245295475142370e+01
0.000000000000000000e+00 -2.354636182932590600e+05 1.269139681365005101e+00 4.651194767445094413e+00 6.330192076657532141e+01
0.000000000000000000e+00 -2.343680059155340132e+05 1.272719912490399619e+00 4.533348967525832052e+00 5.046613169717602432e+01
0.000000000000000000e+00 -2.343484944174386037e+05 6.952776238285048871e-01 4.359049476668963585e+00 6.602879651104127845e+01
0.000000000000000000e+00 -2.338604290101738006e+05 1.323213952210232192e+00 4.450802140210809554e+00 3.587404222191769065e+01
0.000000000000000000e+00 -2.337954447495999921e+05 1.198950814597865566e+00 4.528545813152910604e+00 7.521689280984350034e+01
0.000000000000000000e+00 -2.335618309534880682e+05 1.405701429411974956e+00 4.611614676998938123e+00 3.509438118578183463e+01
0.000000000000000000e+00 -2.327897182436422154e+05 1.366731529940768741e+00 4.632668970142823639e+00 4.183782603599235017e+01
0.000000000000000000e+00 -2.324816448031194741e+05 9.800436894312650749e-01 3.898569950246230320e+00 7.589900062667391012e+01
0.000000000000000000e+00 -2.310885889991280274e+05 9.232379867293627473e-01 3.697068077478037118e+00 7.117069001151821794e+01
0.000000000000000000e+00 -2.285328750515073771e+05 9.237600097423559475e-01 3.676908664311576036e+00 7.203322759866829017e+01
0.000000000000000000e+00 -2.279691783852013177e+05 1.140328908403588581e+00 4.141215727127351087e+00 5.090612730182155587e+01
0.000000000000000000e+00 -2.272750510770166584e+05 1.243703893311140174e+00 4.067155584441150218e+00 2.826248690372410266e+01
0.000000000000000000e+00 -2.266070988843363884e+05 1.083360317540647433e+00 3.890564994445451230e+00 4.126623202075174390e+01
0.000000000000000000e+00 -2.261492603190225782e+05 9.905291274091456710e-01 3.792291679460202403e+00 6.110570250396797576e+01
0.000000000000000000e+00 -2.252667134098890238e+05 9.481351093769511129e-01 3.713117940855159116e+00 7.143525465633321403e+01
0.000000000000000000e+00 -2.247600666154684441e+05 1.340004568095058746e+00 4.951340361294318093e+00 9.874534382441568425e+01
0.000000000000000000e+00 -2.239172877662873943e+05 1.093082270042526893e+00 4.237961012299778396e+00 9.911424810430331434e+01
0.000000000000000000e+00 -2.233010099179355602e+05 1.011171100520430244e+00 3.807757042554950289e+00 5.892615751567073090e+01
0.000000000000000000e+00 -2.231397230099049921e+05 1.205499860135997858e+00 4.441556015998073370e+00 7.586512265053197268e+01
0.000000000000000000e+00 -2.211203021012981189e+05 1.164150650097567574e+00 4.160357190310551623e+00 5.428485778499884162e+01
0.000000000000000000e+00 -2.206307903798576153e+05 1.716673331603704389e+00 4.031856743441744939e+00 1.330854856711994216e+01
0.000000000000000000e+00 -2.203904510802730510e+05 1.484879031716906272e+00 4.829375182818322898e+00 4.591603930732924965e+01
0.000000000000000000e+00 -2.192304039910729916e+05 1.305949412637722240e+00 4.435467462369847347e+00 4.846332146181516976e+01
0.000000000000000000e+00 -2.187268049084768572e+05 1.620444113044067880e+00 4.525850225913499614e+00 2.347495805042245820e+01
0.000000000000000000e+00 -2.185202348193918879e+05 1.095416734475582743e+00 4.301407880867876621e+00 1.364308854076971897e+02
0.000000000000000000e+00 -2.177313111651939980e+05 1.206822268179349233e+00 4.477743986757971584e+00 9.355233541477120696e+01
0.000000000000000000e+00 -2.168683431286640698e+05 1.142203272806067815e+00 4.115839841806247179e+00 6.210468728783265391e+01
0.000000000000000000e+00 -2.168474146549624274e+05 2.094486355218305729e+00 4.483297158714731445e+00 1.369508837665136269e+01
0.000000000000000000e+00 -2.162955792481995013e+05 2.285911995337450264e+00 3.258911420430176342e+00 1.075837382569517331e+01
0.000000000000000000e+00 -2.159851541818473779e+05 1.048546640803341479e+00 3.812157949229125098e+00 5.590071143653603514e+01
0.000000000000000000e+00 -2.158287320516140026e+05 1.335290960455618237e+00 4.648635742973297624e+00 6.747766414490043019e+01
0.000000000000000000e+00 -2.156737856442909397e+05 1.045182090982093692e+00 3.730295146558299191e+00 4.675456504729217500e+01
0.000000000000000000e+00 -2.153364457351340097e+05 1.136025663311719391e+00 4.315624033504912305e+00 1.114054554933226342e+02
0.000000000000000000e+00 -2.151401422919509641e+05 1.226349037969228561e+00 4.443198768897848261e+00 8.150721498918696284e+01
0.000000000000000000e+00 -2.148185539333768247e+05 8.050632038594049966e-01 3.262571063444445585e+00 1.061516910145734869e+02
0.000000000000000000e+00 -2.146030785886337108e+05 1.004956128441903962e+00 3.523210722208543366e+00 3.694142749767095779e+01
0.000000000000000000e+00 -2.140875226240950287e+05 1.345432009030751219e+00 4.804616853747587513e+00 9.031657728701176779e+01
0.000000000000000000e+00 -2.131726914951835643e+05 1.234289065200980584e+00 4.248860475586089258e+00 5.399601497881113232e+01
0.000000000000000000e+00 -2.129335932217181835e+05 7.640567084041729462e-01 3.009504588542120995e+00 6.798635324856208229e+01
0.000000000000000000e+00 -2.120204394536665932e+05 9.620318271154049139e-01 3.680357275135661244e+00 8.936455705114350678e+01
0.000000000000000000e+00 -2.118611207048858632e+05 1.304843810075996036e+00 4.212184122955340726e+00 3.803156952418073189e+01
0.000000000000000000e+00 -2.115663918062799785e+05 1.166811418159873881e+00 4.180872256316039426e+00 7.122939607951590801e+01
0.000000000000000000e+00 -2.107954955042600632e+05 1.443553344826552509e+00 4.722850485191400161e+00 5.333506475999891450e+01
0.000000000000000000e+00 -2.103414208992670756e+05 1.282558764145179886e+00 4.470937561988441722e+00 7.047145281346536194e+01
0.000000000000000000e+00 -2.100400770046256075e+05 1.302687406527155645e+00 4.305826455907487471e+00 4.687798810271038263e+01
0.000000000000000000e+00 -2.098762560534764780e+05 1.343927791653267922e+00 4.559588860587518333e+00 6.228934444817824811e+01
0.000000000000000000e+00 -2.098195274970697355e+05 1.283426864271395962e+00 3.990302236634122313e+00 2.962400831482447217e+01
