gamma delta nu_max
4.654722353522853240e-01 3.556096379142481556e+00 2.494612036770597996e+01
4.837813330891493901e-01 3.377321915215099501e+00 6.575068727640743305e+01
5.092093224022944398e-01 3.694959532920904621e+00 3.239466696660750955e+01
4.430795302039791661e-01 3.468685519647447979e+00 6.089337488736026671e+01
4.464091351514356543e-01 3.561263031706773496e+00 7.208838112636199469e+01
5.307419127178352181e-01 4.086536847342756573e+00 3.198716642485181794e+01
5.116310170148785641e-01 3.643302971403860280e+00 4.317788944077494762e+01
4.930680392272328572e-01 3.577989729001366914e+00 6.964019306162492740e+01
4.686704284948119970e-01 3.647036785722215679e+00 5.120751260871296751e+01
3.945354929377713482e-01 3.316067192693434418e+00 2.881603683638497415e+01
4.928086040208135010e-01 3.482382894434882026e+00 2.431368166288531540e+01
3.910887930252098243e-01 3.159113641155618879e+00 3.065165341617171535e+01
4.590160112805852233e-01 3.706314521492116931e+00 3.923346608439977246e+01
5.492069917442157223e-01 4.114819049498829706e+00 6.790450954402467687e+01
5.173486544170401435e-01 3.938404095051337261e+00 7.457306820701356287e+01
5.279555827592798956e-01 4.040645997542318568e+00 6.334078422745338344e+01
5.228418740839710921e-01 4.100293749020905487e+00 3.285398001479889984e+01
4.293784746319000423e-01 3.857919817557685427e+00 1.484259822514486871e+01
5.069154235795936270e-01 3.800515963420134646e+00 6.654283929005376308e+01
4.133129382574900479e-01 2.730475488721041621e+00 7.635491973658727716e+01
4.832503781055095260e-01 3.702417130916091814e+00 3.747850086240363510e+01
3.933071763023843204e-01 3.087557465412023472e+00 8.244352343508217018e+01
5.301707844053755725e-01 4.001744492529513586e+00 6.345677949338361401e+01
4.707807907183387819e-01 3.771672553794839455e+00 5.758815084253674144e+01
5.421492790515410887e-01 4.020189771396228018e+00 6.628202248537226637e+01
3.627139686286939835e-01 2.936856775827017429e+00 1.971012230341925431e+01
5.085621151023317355e-01 3.683253631915310411e+00 4.812515651234484437e+01
4.902750432974525285e-01 3.476328023413013391e+00 3.448778930826937028e+01
5.311051263508419495e-01 3.903028991241198398e+00 4.086268193260678316e+01
5.329069479511734375e-01 4.107419915319360904e+00 1.781295964726943737e+01
5.158728271852197622e-01 3.887578055087163698e+00 8.743434051780320715e+01
4.955793901854035344e-01 3.700754898911610802e+00 9.516364767755582932e+01
3.933071763023843204e-01 3.087557465412023472e+00 8.244352343508217018e+01
4.464091351514356543e-01 3.561263031706773496e+00 7.208838112636199469e+01
4.615990323788530247e-01 3.348106959512699987e+00 8.638983968053574358e+01
4.266999136965250461e-01 3.428694878575389904e+00 7.593810050485929253e+01
4.426359592927817665e-01 3.067894941402958153e+00 1.130284619135041169e+02
4.665312034015234310e-01 3.711365649681957368e+00 5.303937032225260140e+01
4.296658393378662844e-01 3.367302283320044332e+00 8.044102164491157225e+01
4.216202332401512987e-01 3.736165089562459407e+00 5.993938385609617114e+00
3.977950614060090651e-01 3.245434496654413969e+00 7.691734757541404122e+01
5.515089466034663879e-01 4.136958693180780244e+00 5.082560444481289608e+01
4.422706385501660176e-01 3.453234774417585307e+00 3.140650732495226549e+01
4.044643925959618969e-01 3.422711758154762141e+00 6.013403613636705103e+01
4.465440206534680989e-01 3.430832367423896301e+00 6.833881428373726408e+01
4.595192419090401437e-01 3.597559283166589683e+00 7.327395257082363855e+01
5.007101409558939453e-01 3.880655097055643044e+00 6.375540163885118261e+01
3.523047251065580809e-01 3.226460921686179262e+00 1.339160473314418454e+01
5.254420220519555595e-01 3.799075654745661001e+00 3.938916914302706118e+01
3.915347735136789353e-01 3.751615468647243823e+00 1.206515963011737824e+01
5.053288721673816486e-01 3.543475579487700422e+00 7.292822432207981365e+01
5.219458055075789638e-01 4.002063675882688187e+00 6.712557299544143063e+01
4.673888052416628192e-01 3.396469773796026992e+00 5.381487910175394518e+01
5.272837017313591890e-01 3.988437440665134393e+00 6.525203887657666257e+01
4.687019772240195170e-01 3.531806427566367201e+00 6.657210371587071052e+01
4.656175996916009918e-01 3.590714167465090867e+00 2.592345349022001955e+01
4.810804143443219161e-01 3.324538436551828902e+00 3.775506024842549380e+01
4.449762839424169503e-01 3.769689438967468664e+00 2.396592735272825081e+01
4.219539033019943375e-01 3.458550824751324360e+00 4.754207592165282392e+01
4.907558077582911960e-01 3.662344001445569486e+00 2.975083664472346356e+01
5.305258550184345223e-01 4.037385952607326800e+00 3.304346007575524879e+01
4.071665795419203704e-01 3.304173721552681187e+00 3.922938210609675735e+01
5.023490597340851682e-01 3.743403013309270388e+00 2.450602395535217681e+01
4.416762420558240088e-01 3.489653194081368426e+00 6.037398588515910802e+01
4.817193244559998533e-01 3.759361990156779854e+00 7.850457301068115612e+01
5.455922405633985006e-01 4.055390692428552768e+00 7.558950326423756394e+01
4.410382377819006550e-01 3.526230830886722956e+00 4.349384039190968565e+01
4.662019291101735519e-01 3.320831240663363104e+00 5.518481070777373532e+01
4.750395351742389138e-01 3.353649221420615945e+00 7.495334350164121417e+01
5.262724826178402093e-01 3.934148025399762272e+00 8.181094312813306146e+01
5.012839062358594999e-01 3.806820579710314068e+00 8.863265356522396132e+01
3.521269154074064822e-01 2.805548473098773421e+00 6.645363146203310123e+01
4.691711661907278508e-01 3.668507312154900113e+00 2.836612832856762623e+01
5.465782346612808595e-01 4.046973878062114949e+00 8.424960713113203781e+01
4.848602082412079017e-01 3.421882317568987641e+00 1.053149913744911430e+02
3.807769671144336510e-01 3.395614331599362323e+00 4.153004703765586925e+01
5.020582255033727570e-01 3.754414414286073587e+00 1.455845849525141489e+01
4.146993437146964112e-01 3.167593304031376178e+00 7.615487052862062001e+01
3.194492306496876655e-01 2.998573331786914764e+00 4.753386538885234103e+01
4.783751248696328506e-01 3.928465224036704839e+00 3.459374477779908830e+01
4.084092018463856277e-01 3.538948633541718181e+00 4.027656498745496805e+01
3.924763383930351957e-01 3.116435333444835809e+00 1.062834469938084681e+02
5.173418304126752298e-01 3.753494266873499186e+00 6.444228875841737647e+01
4.709805317547330894e-01 3.911357510597686993e+00 3.267037698991620687e+01
3.620080963075398284e-01 3.110888016010522339e+00 4.317939248534902674e+01
4.786560496111793572e-01 3.742225594693069812e+00 6.964157660066605615e+01
4.916988616427546699e-01 3.675423386283376281e+00 8.919006241872517649e+01
5.172772634458369101e-01 3.761273647193796865e+00 6.423883090874207369e+01
3.877265691334121911e-01 3.328787469322696424e+00 3.215824741543421794e+01
5.126460070882344899e-01 3.898574072229088916e+00 5.719551317501654353e+01
3.945354929377713482e-01 3.316067192693434418e+00 2.881603683638497415e+01
5.440705147545132903e-01 3.996916296985024708e+00 6.802063875393496062e+01
4.376719071658747851e-01 3.652113496953150573e+00 3.445088975721363056e+01
4.913981599790890886e-01 3.800742279625497044e+00 5.492403629256074282e+01
4.677028913592593540e-01 4.046416707283572833e+00 1.227878440813951499e+01
3.330300443650513476e-01 2.989934668321273747e+00 3.249636553960899477e+01
4.998215767505180818e-01 3.940788217718616870e+00 2.433587735263006380e+01
5.344271425907087814e-01 3.874071650948238688e+00 7.571717046316500443e+01
3.902967150347962377e-01 3.328594382358732506e+00 3.835347638511162671e+01
5.092093224022944398e-01 3.694959532920904621e+00 3.239466696660750955e+01
5.085621151023317355e-01 3.683253631915310411e+00 4.812515651234484437e+01
4.851557691926238203e-01 3.762727650554932080e+00 6.037023715007297398e+01
5.440705147545132903e-01 3.996916296985024708e+00 6.802063875393496062e+01
3.936521930159424532e-01 2.914039248191588882e+00 6.545940313944919353e+01
4.083091783042587242e-01 2.969037530783081191e+00 4.659797979368425302e+01
4.682166711109336799e-01 3.166043240224997390e+00 6.642513538963839892e+01
4.751425791824470668e-01 3.461250610656955384e+00 8.377618298978380551e+01
4.750395351742389138e-01 3.353649221420615945e+00 7.495334350164121417e+01
5.173418304126752298e-01 3.753494266873499186e+00 6.444228875841737647e+01
3.967664520463838329e-01 3.399283614229921646e+00 5.703252605992795310e+01
5.352361320808536327e-01 4.130580209304726580e+00 4.319400238252462287e+01
5.151286362157255772e-01 3.857491113957728590e+00 6.251114228163980613e+01
4.520423811491232069e-01 3.964185488043817873e+00 9.651008596210765234e+00
5.019113336092959621e-01 3.937517772394528048e+00 2.918593084376124835e+01
5.237596666245882826e-01 3.833860256554931123e+00 7.524314917803043556e+01
5.370866846302302378e-01 3.994234414514802989e+00 5.251134468589133064e+01
4.981134361268033661e-01 3.532843274914229781e+00 9.301675770519111097e+01
5.329922910184180518e-01 4.078427642318509960e+00 4.850339274122246280e+01
4.926931728344887684e-01 3.615963755197629137e+00 6.905339513932899820e+01
3.977950614060090651e-01 3.245434496654413969e+00 7.691734757541404122e+01
4.901672840653119589e-01 3.377120434193101151e+00 2.240193595901476442e+01
3.902053617012979370e-01 3.197408909226320262e+00 6.278925529348087053e+01
4.115605177238075285e-01 3.480775071210478355e+00 4.436545044971647656e+01
4.786560496111793572e-01 3.742225594693069812e+00 6.964157660066605615e+01
4.864635385907545295e-01 3.706316378301686587e+00 7.274122324122370742e+01
5.088331150248099899e-01 3.641037150024873270e+00 4.232844569187119532e+01
5.084383754465626737e-01 3.691457510194703140e+00 7.267433656625361493e+01
5.431092802438189926e-01 4.004882270125462718e+00 4.167031804173929999e+01
5.162256646167681096e-01 3.699675306519265128e+00 4.027988190897035281e+01
4.369418142818397577e-01 3.647928894754392193e+00 4.635314546263039404e+01
5.496047659132299312e-01 4.175878489715835862e+00 4.066184066157313737e+01
5.161870665425052351e-01 3.717186507223439573e+00 4.499879418888212967e+01
5.483086039791267297e-01 4.125801919412522167e+00 5.956958920778476596e+01
3.455190860432919564e-01 2.661084754482212045e+00 8.054831717370532829e+01
5.550023017021505911e-01 4.150937030116244486e+00 4.066284856399143166e+01
4.410382377819006550e-01 3.526230830886722956e+00 4.349384039190968565e+01
5.266163891226013360e-01 3.820080028379776671e+00 1.040457443480324855e+02
5.079036369005409668e-01 3.669194593280799666e+00 8.687909003899461879e+01
2.840990017399671608e-01 3.238214901453822847e+00 1.555674208129742198e+01
4.042496497681926648e-01 3.336384811170936437e+00 6.557075535535901167e+01
4.703927477354103992e-01 3.988783177883036934e+00 2.779107670386601825e+01
4.864635385907545295e-01 3.706316378301686587e+00 7.274122324122370742e+01
5.492374159820627710e-01 4.081026260399808869e+00 5.622695789690806123e+01
5.217628725544185553e-01 3.780401717707488451e+00 6.334727019614845034e+01
3.786646259495447531e-01 3.382315806954889759e+00 5.557654815691654449e+01
4.751425791824470668e-01 3.461250610656955384e+00 8.377618298978380551e+01
5.069154235795936270e-01 3.800515963420134646e+00 6.654283929005376308e+01
3.708045078628989799e-01 3.135754449213006723e+00 5.814443140077271721e+01
5.308666516575762939e-01 4.074992722527141176e+00 4.825254056373166378e+01
4.451295533469032950e-01 3.353758233465338634e+00 4.108561183127959993e+01
4.907558077582911960e-01 3.662344001445569486e+00 2.975083664472346356e+01
3.915347735136789353e-01 3.751615468647243823e+00 1.206515963011737824e+01
4.208439645173311927e-01 3.485527015717020394e+00 3.603852026537802544e+01
3.953417607806604117e-01 3.363858655537188103e+00 8.145706707452933415e+01
4.673888052416628192e-01 3.396469773796026992e+00 5.381487910175394518e+01
5.551384998526369685e-01 4.109517530255897277e+00 6.768949405909378925e+01
4.722533096835768163e-01 3.981026090014198715e+00 4.953515174794759446e+00
5.061773347009848045e-01 3.848085971225719160e+00 6.079650092340053646e+01
4.960154657957547286e-01 3.744733740476874129e+00 3.642548617317476101e+01
5.173486544170401435e-01 3.938404095051337261e+00 7.457306820701356287e+01
5.376048563396027546e-01 3.946933301062059751e+00 7.067447593292283159e+01
5.082246581804641394e-01 3.617305601887225830e+00 8.892315370722302248e+01
5.027598513504387689e-01 3.749489282818920355e+00 5.038287231040442293e+01
4.850013804299626585e-01 3.646828717153658861e+00 3.699202689898190499e+01
3.827070774221730254e-01 3.052412909120694628e+00 3.071001842562368012e+01
4.172773600641299652e-01 3.426170610882524059e+00 4.725973009732670249e+01
4.829294834432160677e-01 3.361561167695722219e+00 3.424436317166149024e+01
4.274678396331426100e-01 3.042874033762204000e+00 6.834502135211960194e+01
4.980631876541434799e-01 4.147171083867670305e+00 1.453530411421200341e+01
4.953792611743692564e-01 3.607219109776211852e+00 1.579120643823628001e+01
4.851557691926238203e-01 3.762727650554932080e+00 6.037023715007297398e+01
4.346467793429484860e-01 3.765488011229203291e+00 1.142456993649970798e+01
5.162256646167681096e-01 3.699675306519265128e+00 4.027988190897035281e+01
3.574178695252410165e-01 3.249434680545341347e+00 4.852664495999087535e+01
5.291955316845946555e-01 3.964353269342217434e+00 4.775458702512943887e+01
4.250748153302299492e-01 3.149919159529209089e+00 2.430474459871577864e+01
4.991563229671367452e-01 3.923108461101731059e+00 2.900955289173690232e+01
4.998215767505180818e-01 3.940788217718616870e+00 2.433587735263006380e+01
4.376719071658747851e-01 3.652113496953150573e+00 3.445088975721363056e+01
4.399381000647708539e-01 3.641444027494187274e+00 6.569326553965115068e+01
4.819359593134107111e-01 3.409892430731884083e+00 6.109477663376833334e+01
4.656175996916009918e-01 3.590714167465090867e+00 2.592345349022001955e+01
4.804293039819305111e-01 3.812655375860327656e+00 2.401756562077888901e+01
5.249131142780083525e-01 3.944611917075205199e+00 5.784358439572994826e+01
5.007518364149596835e-01 3.527425474542873918e+00 2.356292036463567996e+01
4.829294834432160677e-01 3.361561167695722219e+00 3.424436317166149024e+01
4.274678396331426100e-01 3.042874033762204000e+00 6.834502135211960194e+01
3.877265691334121911e-01 3.328787469322696424e+00 3.215824741543421794e+01
4.882650213414958529e-01 3.906672425388971082e+00 3.967386053175961536e+01
3.731880018691500212e-01 3.148719842306787697e+00 2.871328434342766656e+01
4.465264655845324615e-01 3.571640424783014911e+00 4.816851676086261591e+01
5.019113336092959621e-01 3.937517772394528048e+00 2.918593084376124835e+01
5.213923932201076639e-01 3.829434325668649830e+00 6.091771344379088760e+01
4.231388909341429194e-01 3.387626610236256663e+00 7.558610199010837505e+01
5.777207494489540185e-01 4.404859853733187336e+00 2.260434029633761099e+01
4.804293039819305111e-01 3.812655375860327656e+00 2.401756562077888901e+01
4.654722353522853240e-01 3.556096379142481556e+00 2.494612036770597996e+01
5.541164616203818616e-01 4.218857318898153075e+00 1.393373719564764457e+01
5.286651061773752769e-01 3.907198339975848089e+00 5.230956531208060767e+01
3.627139686286939835e-01 2.936856775827017429e+00 1.971012230341925431e+01
4.668143978924075288e-01 3.677605895901765010e+00 3.171288389759562065e+01
4.570146828022545460e-01 3.854000626180047018e+00 1.633434473805289144e+01
4.738696390572252337e-01 3.568617977366705052e+00 7.960062358805160443e+00
3.708045078628989799e-01 3.135754449213006723e+00 5.814443140077271721e+01
5.050364791671732023e-01 3.748239710108217881e+00 7.079847958545146014e+01
3.822243730014749374e-01 2.996608063078852524e+00 5.139580910954249759e+01
4.673888052416628192e-01 3.396469773796026992e+00 5.381487910175394518e+01
3.719613659658631555e-01 3.219310730981111757e+00 8.775704384420546944e+01
4.451295533469032950e-01 3.353758233465338634e+00 4.108561183127959993e+01
5.125793942018807003e-01 3.763166138859617149e+00 9.474904092944336753e+01
5.421492790515410887e-01 4.020189771396228018e+00 6.628202248537226637e+01
5.282157527990103407e-01 4.266527452391303044e+00 4.296375175456908835e+00
4.857433957500398858e-01 3.711573146009655488e+00 1.108910921657806057e+02
5.308666516575762939e-01 4.074992722527141176e+00 4.825254056373166378e+01
5.085201743798810625e-01 4.080348163759741631e+00 2.675328538706560977e+01
5.144928978437236511e-01 4.107935572407395597e+00 9.426586718969851120e+00
5.239751352074599744e-01 3.825869518447789552e+00 7.098132647643396353e+01
4.960154657957547286e-01 3.744733740476874129e+00 3.642548617317476101e+01
4.823906933323423019e-01 3.862026317853683999e+00 1.462917313117008433e+01
4.083091783042587242e-01 2.969037530783081191e+00 4.659797979368425302e+01
3.938903040076275897e-01 3.151188498711680275e+00 1.710585467466767540e+01
3.902967150347962377e-01 3.328594382358732506e+00 3.835347638511162671e+01
4.573176117069706059e-01 3.361692936049621050e+00 1.169879599500602296e+02
4.685920040646625040e-01 3.796827930813673202e+00 5.470358919175186685e+01
4.219539033019943375e-01 3.458550824751324360e+00 4.754207592165282392e+01
4.152827720671921075e-01 3.052835369314560676e+00 9.538618916823469362e+01
4.465264655845324615e-01 3.571640424783014911e+00 4.816851676086261591e+01
5.161504304553159450e-01 3.876162998146462701e+00 5.986147850705172146e+01
4.223274154554652604e-01 2.963525039205262335e+00 9.044844936737779051e+01
4.426757532584022492e-01 3.380452481203113813e+00 1.050178630493344230e+02
4.465440206534680989e-01 3.430832367423896301e+00 6.833881428373726408e+01
5.060519154552057808e-01 3.637426662143997902e+00 5.578478608679594686e+01
3.450273804769619090e-01 3.351022382440612901e+00 2.262795066294670931e+01
5.144827485871447115e-01 3.728288596472666860e+00 6.150496725262388509e+01
4.861884039634178922e-01 3.694363398833858447e+00 4.813611293108107247e+01
4.152827720671921075e-01 3.052835369314560676e+00 9.538618916823469362e+01
3.839771556051900792e-01 3.294104217888565778e+00 2.338442453154636524e+01
5.161504304553159450e-01 3.876162998146462701e+00 5.986147850705172146e+01
4.544334809929913011e-01 3.600282370376848728e+00 6.261726846244395972e+01
4.055069241491466858e-01 3.078480223718777609e+00 1.056652444477600739e+02
4.465264655845324615e-01 3.571640424783014911e+00 4.816851676086261591e+01
5.053183544111042869e-01 3.992988286889799010e+00 3.737837400739344673e+01
5.068182293754781576e-01 3.900030932155071905e+00 7.334611609001278509e+01
4.880829523087175659e-01 3.660484802978140273e+00 1.925309095527265413e+01
4.136661053582690872e-01 2.976274011295618749e+00 2.340955876772144961e+01
3.536622996743057357e-01 3.284777411215646037e+00 1.265842366133235686e+01
4.926931728344887684e-01 3.615963755197629137e+00 6.905339513932899820e+01
4.484003368336830775e-01 3.313808940157996208e+00 6.146472813883263342e+01
4.754322912064823381e-01 3.519709478101737510e+00 7.277075991452915105e+01
5.228418740839710921e-01 4.100293749020905487e+00 3.285398001479889984e+01
4.570146828022545460e-01 3.854000626180047018e+00 1.633434473805289144e+01
5.185538486749191600e-01 3.843741344099569357e+00 5.847000789543500332e+01
3.877265691334121911e-01 3.328787469322696424e+00 3.215824741543421794e+01
5.153456215470768598e-01 3.953361429150850093e+00 3.181935895604037867e+01
4.687019772240195170e-01 3.531806427566367201e+00 6.657210371587071052e+01
4.369418142818397577e-01 3.647928894754392193e+00 4.635314546263039404e+01
4.699675019596776249e-01 3.761557367855525413e+00 7.072499403857671041e+01
3.936521930159424532e-01 2.914039248191588882e+00 6.545940313944919353e+01
4.987984494835560056e-01 3.613651971675665209e+00 6.858746890152401932e+01
4.151937345248506439e-01 3.373024490256668617e+00 4.655173052414900781e+01
5.308666516575762939e-01 4.074992722527141176e+00 4.825254056373166378e+01
4.501548572350244637e-01 3.559555028235550811e+00 2.907030237981648924e+01
4.187713635434713311e-01 3.894345147071072155e+00 1.503193519188965155e+01
4.296658393378662844e-01 3.367302283320044332e+00 8.044102164491157225e+01
5.327940205715018251e-01 4.044807837845753262e+00 5.129255750142256431e+01
4.665312034015234310e-01 3.711365649681957368e+00 5.303937032225260140e+01
4.153534219483199230e-01 3.274151993508223946e+00 4.916341016540654607e+01
4.861884039634178922e-01 3.694363398833858447e+00 4.813611293108107247e+01
5.125793942018807003e-01 3.763166138859617149e+00 9.474904092944336753e+01
5.082246581804641394e-01 3.617305601887225830e+00 8.892315370722302248e+01
4.083091783042587242e-01 2.969037530783081191e+00 4.659797979368425302e+01
4.615410098472239042e-01 3.396330891076617675e+00 3.269340965839492696e+01
4.143977203990849567e-01 3.477732507995896505e+00 2.823478296623133588e+01
5.012839062358594999e-01 3.806820579710314068e+00 8.863265356522396132e+01
3.452343712824375022e-01 3.536296698146095263e+00 9.944095892750787868e+00
5.157633080091019728e-01 3.661836878027112885e+00 4.540915376975387119e+01
5.254420220519555595e-01 3.799075654745661001e+00 3.938916914302706118e+01
4.745333610016779780e-01 3.644613832298926326e+00 5.121456462258939979e+01
4.565160733992159603e-01 3.693141868541648165e+00 5.692196854482670432e+01
5.254420220519555595e-01 3.799075654745661001e+00 3.938916914302706118e+01
5.249131142780083525e-01 3.944611917075205199e+00 5.784358439572994826e+01
5.376048563396027546e-01 3.946933301062059751e+00 7.067447593292283159e+01
5.043491686767466176e-01 3.770925703552148622e+00 8.594869047662891148e+01
5.179634070939088675e-01 3.924571703130658396e+00 7.971757318579984997e+01
5.250142455300581545e-01 3.784571048049315767e+00 8.204934507001084398e+01
5.023490597340851682e-01 3.743403013309270388e+00 2.450602395535217681e+01
4.980631876541434799e-01 4.147171083867670305e+00 1.453530411421200341e+01
5.185538486749191600e-01 3.843741344099569357e+00 5.847000789543500332e+01
5.228418740839710921e-01 4.100293749020905487e+00 3.285398001479889984e+01
5.329922910184180518e-01 4.078427642318509960e+00 4.850339274122246280e+01
4.559313536012286061e-01 3.615822909847701272e+00 6.302120673166036369e+01
5.268294590243067788e-01 3.833576815626245082e+00 6.937414992531611801e+01
4.837813330891493901e-01 3.377321915215099501e+00 6.575068727640743305e+01
4.115598807642970591e-01 3.388743301579187683e+00 4.909286300142759529e+01
4.879435245157699441e-01 3.730008659802329873e+00 6.166836723962652655e+01
4.581881303825667828e-01 3.869780759135729387e+00 2.004656073208088429e+01
4.356963260033366314e-01 2.949352332230349649e+00 8.980832481409309764e+01
4.565692003970713841e-01 3.478751342941925007e+00 3.192628884337591089e+01
5.487001674034230891e-01 4.160423117576063312e+00 3.913618272615825333e+01
4.042496497681926648e-01 3.336384811170936437e+00 6.557075535535901167e+01
5.158728271852197622e-01 3.887578055087163698e+00 8.743434051780320715e+01
4.673888052416628192e-01 3.396469773796026992e+00 5.381487910175394518e+01
4.864635385907545295e-01 3.706316378301686587e+00 7.274122324122370742e+01
4.197886316673360430e-01 3.618678057076090138e+00 7.478798648841348040e+00
5.305258550184345223e-01 4.037385952607326800e+00 3.304346007575524879e+01
5.140180687456776809e-01 3.950338210682369677e+00 6.493166869168554456e+01
4.181510386306181992e-01 2.986516249879224816e+00 6.912905344422100029e-01
4.531904827644612777e-01 3.381538894247377414e+00 1.043847333801713262e+02
5.191242393522428333e-01 3.694226473291572610e+00 4.708841064504109397e+01
3.953417607806604117e-01 3.363858655537188103e+00 8.145706707452933415e+01
4.042496497681926648e-01 3.336384811170936437e+00 6.557075535535901167e+01
3.892987043862998764e-01 3.123153970311397298e+00 5.151192658864627560e+01
5.173418304126752298e-01 3.753494266873499186e+00 6.444228875841737647e+01
5.250142455300581545e-01 3.784571048049315767e+00 8.204934507001084398e+01
5.085621151023317355e-01 3.683253631915310411e+00 4.812515651234484437e+01
3.083789460285895068e-01 3.012036288962328889e+00 3.934820170727614652e+01
4.573682155284051198e-01 3.497075585083914362e+00 4.825361145721633704e+01
4.254851275379758491e-01 3.112215861333471612e+00 1.212019470051237846e+01
4.464091351514356543e-01 3.561263031706773496e+00 7.208838112636199469e+01
4.115605177238075285e-01 3.480775071210478355e+00 4.436545044971647656e+01
4.817193244559998533e-01 3.759361990156779854e+00 7.850457301068115612e+01
4.764835854260034420e-01 3.649673242696212405e+00 9.055517151771999806e+01
5.629743284396611092e-01 4.403925331299220147e+00 1.584486041050673322e+01
3.839771556051900792e-01 3.294104217888565778e+00 2.338442453154636524e+01
4.556099908794528641e-01 3.871085953082422648e+00 2.280435842343725739e+01
4.422706385501660176e-01 3.453234774417585307e+00 3.140650732495226549e+01
4.172773600641299652e-01 3.426170610882524059e+00 4.725973009732670249e+01
4.685920040646625040e-01 3.796827930813673202e+00 5.470358919175186685e+01
4.832503781055095260e-01 3.702417130916091814e+00 3.747850086240363510e+01
4.901672840653119589e-01 3.377120434193101151e+00 2.240193595901476442e+01
4.581881303825667828e-01 3.869780759135729387e+00 2.004656073208088429e+01
5.140180687456776809e-01 3.950338210682369677e+00 6.493166869168554456e+01
5.085621151023317355e-01 3.683253631915310411e+00 4.812515651234484437e+01
2.840990017399671608e-01 3.238214901453822847e+00 1.555674208129742198e+01
4.573176117069706059e-01 3.361692936049621050e+00 1.169879599500602296e+02
5.085201743798810625e-01 4.080348163759741631e+00 2.675328538706560977e+01
3.839771556051900792e-01 3.294104217888565778e+00 2.338442453154636524e+01
3.827070774221730254e-01 3.052412909120694628e+00 3.071001842562368012e+01
3.627139686286939835e-01 2.936856775827017429e+00 1.971012230341925431e+01
5.753041481676879343e-01 4.344382909825439398e+00 6.398918607386171686e+00
4.891041050922937394e-01 3.714717711746716500e+00 2.495299343936895298e+01
4.207690338506764327e-01 3.289586912058088508e+00 5.815624660235009458e+01
4.376719071658747851e-01 3.652113496953150573e+00 3.445088975721363056e+01
5.019113336092959621e-01 3.937517772394528048e+00 2.918593084376124835e+01
4.044643925959618969e-01 3.422711758154762141e+00 6.013403613636705103e+01
4.901672840653119589e-01 3.377120434193101151e+00 2.240193595901476442e+01
5.327940205715018251e-01 4.044807837845753262e+00 5.129255750142256431e+01
4.566450652787676923e-01 3.648984607352823151e+00 4.038901257302311620e+01
4.677028913592593540e-01 4.046416707283572833e+00 1.227878440813951499e+01
5.146684101536950218e-01 3.717868056791062248e+00 9.649200513087775732e+01
3.083789460285895068e-01 3.012036288962328889e+00 3.934820170727614652e+01
5.217628725544185553e-01 3.780401717707488451e+00 6.334727019614845034e+01
5.162962378000024444e-01 3.834308969485140217e+00 7.431103136197381787e+01
4.308554981659749039e-01 2.986160358494746703e+00 9.943995540960662538e+01
4.115598807642970591e-01 3.388743301579187683e+00 4.909286300142759529e+01
4.565692003970713841e-01 3.478751342941925007e+00 3.192628884337591089e+01
5.085621151023317355e-01 3.683253631915310411e+00 4.812515651234484437e+01
4.861559201452314571e-01 3.462739989746431490e+00 7.833158877874997472e+01
5.179279629759881987e-01 3.697133858659061190e+00 7.253422472896913575e+01
3.945354929377713482e-01 3.316067192693434418e+00 2.881603683638497415e+01
5.070963349767552142e-01 3.809936174333570680e+00 8.149799153682361919e+01
4.249261430561523945e-01 3.189313096810189041e+00 7.181313210969979366e+01
4.013410436169679851e-01 3.395659206279247222e+00 3.354359998015333133e+00
3.807769671144336510e-01 3.395614331599362323e+00 4.153004703765586925e+01
5.629743284396611092e-01 4.403925331299220147e+00 1.584486041050673322e+01
5.272837017313591890e-01 3.988437440665134393e+00 6.525203887657666257e+01
4.415713570476480498e-01 3.205023919837298951e+00 6.913748487568925327e+01
4.882650213414958529e-01 3.906672425388971082e+00 3.967386053175961536e+01
5.079036369005409668e-01 3.669194593280799666e+00 8.687909003899461879e+01
5.197713582805981725e-01 4.026652498127120339e+00 2.221757825367864569e+01
5.043491686767466176e-01 3.770925703552148622e+00 8.594869047662891148e+01
4.900406615627572737e-01 3.717701845010964234e+00 4.420767928381756917e+01
5.329069479511734375e-01 4.107419915319360904e+00 1.781295964726943737e+01
4.484003368336830775e-01 3.313808940157996208e+00 6.146472813883263342e+01
5.070963349767552142e-01 3.809936174333570680e+00 8.149799153682361919e+01
5.110243157181458828e-01 3.881888877382823733e+00 6.081548053653686026e+01
4.764763534558902336e-01 3.436842333072180011e+00 8.641375786671000014e+01
4.691711661907278508e-01 3.668507312154900113e+00 2.836612832856762623e+01
5.107751112653432513e-01 3.789390111021413432e+00 8.961968005536238024e+01
5.007518364149596835e-01 3.527425474542873918e+00 2.356292036463567996e+01
5.114834088395099343e-01 3.901992213553576505e+00 6.469105231086278707e+01
2.610223975538390473e-01 2.904895308545287769e+00 2.502928841450486885e+01
5.179279629759881987e-01 3.697133858659061190e+00 7.253422472896913575e+01
4.668143978924075288e-01 3.677605895901765010e+00 3.171288389759562065e+01
5.515089466034663879e-01 4.136958693180780244e+00 5.082560444481289608e+01
4.151937345248506439e-01 3.373024490256668617e+00 4.655173052414900781e+01
3.926835161026187571e-01 3.400806141854100240e+00 2.777503597318766992e+01
3.455190860432919564e-01 2.661084754482212045e+00 8.054831717370532829e+01
