gamma delta nu_max
5.223470851541077709e-01 3.895970711398678343e+00 8.665297988423270681e+01
4.449712888656687237e-01 3.460293292692519618e+00 6.197018185956230241e+01
5.461275189331624702e-01 4.079320610082494802e+00 6.636882260106578713e+01
5.392571135263910520e-01 4.081343756663041944e+00 6.782508070228153940e+01
4.824392590691146676e-01 3.702893798994157493e+00 3.929500515998095977e+01
5.515677692611057337e-01 4.131217676451647947e+00 5.191060023893484754e+01
4.521065009366196374e-01 3.500061747990283134e+00 6.271371977124162100e+01
4.373369510356328593e-01 3.695134568744447900e+00 1.975227631429132913e+01
3.969779848781864739e-01 3.565296066731100222e+00 2.930949701902735782e+01
5.527278871110345992e-01 4.231935545262515141e+00 3.957032236328485908e+01
3.889404012558992374e-01 3.393516388257069138e+00 2.836003300063856969e+01
5.162735748147473380e-01 3.842621074868261211e+00 4.995111524947847670e+01
4.838049190461624072e-01 3.683298249200812169e+00 7.025998957417147039e+01
5.080229353393080904e-01 3.890052206043514982e+00 1.963882175279574227e+01
5.055420481357095763e-01 3.822557978173181326e+00 6.643742295339347947e+01
3.487385863835461564e-01 3.402564824298668800e+00 2.794120750109365048e+01
5.007746537721424751e-01 3.684170237705387319e+00 1.190263854459806225e+02
5.149097397133182152e-01 3.950134875777809640e+00 1.907095868130888761e+01
4.874236304815113829e-01 3.633017787194240178e+00 6.173092314292360783e+01
4.582567355061872849e-01 3.220933927719247247e+00 9.244304941915879681e+01
4.459198187144381986e-01 3.471228186590324949e+00 4.225683764316934088e+01
4.462643841672495615e-01 3.421464759092201380e+00 8.001585596713582049e+01
3.614789892410199545e-01 3.163845066887843060e+00 5.039529598849514969e+01
5.209182939456113992e-01 3.727302795107433564e+00 3.175132286152342687e+01
5.381789974786277408e-01 4.165434400496485168e+00 3.919742172975288241e+01
3.265951300717180317e-01 3.095517499825652941e+00 2.430865365200333628e+01
4.055458968728737901e-01 3.488612390031023303e+00 4.312909025579135402e+01
5.616391714297925830e-01 4.213162786101262824e+00 2.366038381367901877e+01
4.315790226123532580e-01 3.426459368034429964e+00 1.165051959354351823e+02
4.375574906398509434e-01 3.964945145690427886e+00 2.207875615780437784e+00
4.888770145142742329e-01 3.782013983086003339e+00 5.908904918055809929e+01
4.554108904936797764e-01 3.662403216286323815e+00 6.027350230249873420e+01
4.752962973688601434e-01 3.715496228907195775e+00 6.123126623954614445e+01
4.923714603160738168e-01 3.455308565966940471e+00 8.272568563810139608e+01
4.096743707262939793e-01 3.589984737279569682e+00 3.411942087996208528e+01
4.801821460029960242e-01 3.576275237689867215e+00 8.798265506508514022e+01
5.682283638816635341e-01 4.351556752334241551e+00 2.671104170032942449e+01
4.772057854353013440e-01 3.686089250946944951e+00 4.925856841824502652e+01
3.699107161192010107e-01 3.222810302710420238e+00 6.553946694456067235e+01
5.463449819972334698e-01 4.094264446613022912e+00 1.798281111402135934e+01
4.490621170659672146e-01 3.787477054984897062e+00 1.972215290714964198e+01
4.739517830526667197e-01 3.753559295034803345e+00 4.667503814304437526e+01
4.908467392307880317e-01 3.548755041404565436e+00 5.315662387511838460e+01
3.388774011314539258e-01 2.904697711593922094e+00 8.482011845218676171e+01
4.915077425361442653e-01 3.577337374178073404e+00 7.532168253123181501e+01
4.998843559341841214e-01 3.542887813340248826e+00 1.022259113326720978e+02
5.216428846012692855e-01 4.136451334198857133e+00 1.149409161652562972e+01
4.908753800060863259e-01 3.733230202556524713e+00 2.358562957296678775e+01
4.582567355061872849e-01 3.220933927719247247e+00 9.244304941915879681e+01
5.329621032285966065e-01 3.982133210554157365e+00 7.118777382781914298e+01
5.209182939456113992e-01 3.727302795107433564e+00 3.175132286152342687e+01
5.284014071620135589e-01 4.033055103176621081e+00 4.954297094724745421e+01
4.490621170659672146e-01 3.787477054984897062e+00 1.972215290714964198e+01
4.305008351337780148e-01 3.204746617803233555e+00 3.607922760509661941e+01
5.180276031335591114e-01 3.736308153338566473e+00 6.092193809203688915e+01
5.382775280140954521e-01 4.004156005471221746e+00 4.160691761664102017e+01
4.728606164105080278e-01 3.832618656296272075e+00 3.015465668209666461e+01
5.016481988431281680e-01 3.677699192995019573e+00 7.924449794459225416e+01
4.394535119791878053e-01 3.140821205879793077e+00 5.190302176121146971e+01
5.383604266913333269e-01 3.983041832464714105e+00 1.626164409992239257e+01
5.640444865870569702e-01 4.223508169870509477e+00 4.136339843463406396e+01
4.521598094572973903e-01 3.663040179004348307e+00 6.784870638332343162e+01
5.596719102683282987e-01 4.368419479057492616e+00 2.648629258933931396e+01
4.753450951339390773e-01 3.638605858104921431e+00 5.570553831665690581e+01
4.900524275863913370e-01 3.564744997123138859e+00 9.635041429232543919e+01
5.017621144106204634e-01 4.240911987723556820e+00 1.405036995045263382e+01
4.980248650734719895e-01 3.979538582009472858e+00 2.533628674017871418e+01
4.273199286966180566e-01 3.611586640898802880e+00 5.411265985513644239e+01
4.694212932056789356e-01 3.839073645306714688e+00 1.902313412391350056e+01
4.915077425361442653e-01 3.577337374178073404e+00 7.532168253123181501e+01
4.740639397078358908e-01 3.275242601686246147e+00 5.567345735478031798e+01
4.505742557433669582e-01 3.343899920195489095e+00 2.903797713642173051e+01
3.613617852364030547e-01 3.190128113562454182e+00 6.117156064615419098e+01
4.116212892400072931e-01 3.300870391816433269e+00 2.986584921223223432e+01
4.912453971988701706e-01 3.588343340670939519e+00 3.568574336639576927e+01
5.080229353393080904e-01 3.890052206043514982e+00 1.963882175279574227e+01
4.394535119791878053e-01 3.140821205879793077e+00 5.190302176121146971e+01
3.425299078294430366e-01 3.286086242659273626e+00 1.746176146194778056e+01
4.359088366301406836e-01 3.349839918129291938e+00 4.705754928388901703e+01
4.590720754804809012e-01 3.542052065009299255e+00 2.246819739811704153e+01
5.596719102683282987e-01 4.368419479057492616e+00 2.648629258933931396e+01
4.190031711035020479e-01 3.179403232316227346e+00 9.456046309450627518e-01
4.399379838253998365e-01 3.215068422594424380e+00 6.749934533528629288e+01
5.404761204160917210e-01 4.036456768644294257e+00 6.021457084919624947e+01
2.981821891551432735e-01 2.917174319952423822e+00 4.099603287149815856e+01
3.476520515996230909e-01 2.961104208457942200e+00 7.676805838212627009e+01
5.496856879793483586e-01 4.101023548800574403e+00 3.971509344758285920e+01
5.087812144977413853e-01 4.318065866426460175e+00 1.526443833693846841e+00
5.016481988431281680e-01 3.677699192995019573e+00 7.924449794459225416e+01
4.412724356861064123e-01 3.309628270449836318e+00 5.490562924954331692e+01
3.934254699758577001e-01 2.938651301754974909e+00 3.821855761920637917e+01
4.877685633663479958e-01 3.402722967862044534e+00 2.720115266742046600e+01
5.256626181129971931e-01 3.805164293730562086e+00 5.758860627500712326e+01
2.777051218792219167e-01 3.246534399890100175e+00 1.326628476513250376e+01
4.399379838253998365e-01 3.215068422594424380e+00 6.749934533528629288e+01
5.357650454182337763e-01 3.957515922278739939e+00 5.197603946885930526e+01
4.261849937553758849e-01 3.548445637555793564e+00 6.081192908411343012e+01
4.985065244054003308e-01 3.841351034292965316e+00 4.129664607778892815e+01
4.038364600021220330e-01 3.465754492828533539e+00 5.917482237319833160e+01
4.255144525884186901e-01 2.975746842671315839e+00 6.716398683805137182e+01
4.584036264150697093e-01 3.702468862508846215e+00 4.056193154000290946e+01
5.276584257551401036e-01 4.020890031417883037e+00 3.647290055840245770e+01
5.392571135263910520e-01 4.081343756663041944e+00 6.782508070228153940e+01
3.895235773681866576e-01 3.321656664207637277e+00 6.235386695507353494e+01
3.986656020194039307e-01 3.395835910514168887e+00 1.069502974687746644e+01
4.618707365106013985e-01 3.434999973529152761e+00 7.098268520433136075e+01
3.407416601026294067e-01 3.180120999524207459e+00 6.305339599380151583e+01
4.590720754804809012e-01 3.542052065009299255e+00 2.246819739811704153e+01
4.436907608120055357e-01 3.511645144199610602e+00 4.026723165519273095e+01
4.186634202927643766e-01 3.282231727747555006e+00 9.185996196084477106e+01
4.554108904936797764e-01 3.662403216286323815e+00 6.027350230249873420e+01
3.889404012558992374e-01 3.393516388257069138e+00 2.836003300063856969e+01
3.452469141707790179e-01 2.983074384707698812e+00 8.548136706766180737e+01
5.173898800634159079e-01 3.686911902603244418e+00 3.538255720101886936e+01
4.412724356861064123e-01 3.309628270449836318e+00 5.490562924954331692e+01
5.078909314896231653e-01 3.597462149449266899e+00 5.601451497579248695e+01
5.329621032285966065e-01 3.982133210554157365e+00 7.118777382781914298e+01
4.551921792745525774e-01 3.526944964057198373e+00 5.576921461075961872e+01
4.951778126222938781e-01 3.737098259286979030e+00 1.164273046074479225e+02
4.710160450814639965e-01 3.602170377792417444e+00 5.851977096992990823e+01
4.509429922468146668e-01 3.214596265187037449e+00 7.256854086321007458e+01
4.764475796712142053e-01 3.575335911226316110e+00 5.204292019547798276e+01
5.303169844390496213e-01 3.932877071124041723e+00 8.756403033868750185e+01
4.329767880653918599e-01 3.155168341161293633e+00 5.971861267544269936e+01
4.459198187144381986e-01 3.471228186590324949e+00 4.225683764316934088e+01
4.393303360038394167e-01 3.259654620764914412e+00 6.457242452199926674e+01
5.366906151949296655e-01 4.121910519966340836e+00 1.679788645023057825e+01
4.584282151973937403e-01 3.829670027079039141e+00 1.825941568524777381e+01
4.273199286966180566e-01 3.611586640898802880e+00 5.411265985513644239e+01
3.272747285839301412e-01 3.444395564260457121e+00 1.729956711102818190e+01
4.559156508856316847e-01 3.193145504065113105e+00 6.833278300024271346e+01
4.265715344882592408e-01 2.977819571192904302e+00 4.764551820153004513e+01
5.072123148487158728e-01 3.848267319591865299e+00 7.065708235598772546e+01
3.497692730326147359e-01 2.949011855745937272e+00 5.762241160555161912e+01
3.688633160486824991e-01 3.414506451139073917e+00 3.937246316900339593e+01
5.390975813187030008e-01 3.968177877871587711e+00 6.825804345125783357e+01
5.016481988431281680e-01 3.677699192995019573e+00 7.924449794459225416e+01
5.072123148487158728e-01 3.848267319591865299e+00 7.065708235598772546e+01
4.869569079859941141e-01 4.202100181557479885e+00 1.261762856002838618e+01
5.527278871110345992e-01 4.231935545262515141e+00 3.957032236328485908e+01
4.604048459365672752e-01 3.856653211646306367e+00 3.152290822288160044e+01
4.876440262980570317e-01 3.764611723845427083e+00 5.911829316955676461e+01
4.486724198898979221e-01 3.421936369832040192e+00 4.246058836192266028e+01
4.726113983248556583e-01 3.556197274137844921e+00 5.332290624870195472e+01
4.174100933588689166e-01 3.496314551949653904e+00 4.507961881669633186e+01
3.688633160486824991e-01 3.414506451139073917e+00 3.937246316900339593e+01
4.437742389659422582e-01 3.449573885172201759e+00 7.047527291906310154e+01
2.777051218792219167e-01 3.246534399890100175e+00 1.326628476513250376e+01
4.449543555033894648e-01 3.285870486530750423e+00 6.384185362867851410e+01
4.686954657464230678e-01 3.689424857584860273e+00 7.766116594894334924e+01
5.147360639156903783e-01 3.903933459626915958e+00 3.621321775097798934e+01
4.626497423305722112e-01 3.485425123344612075e+00 4.521710249770660539e+01
4.626497423305722112e-01 3.485425123344612075e+00 4.521710249770660539e+01
5.071105848289558793e-01 3.741098241289574133e+00 6.189504954642455203e+01
3.781623781517042815e-01 3.359825792734287830e+00 4.975175243817997739e+01
4.740478952813924618e-01 3.515846232385054559e+00 9.324244013813685683e+01
5.007746537721424751e-01 3.684170237705387319e+00 1.190263854459806225e+02
3.407416601026294067e-01 3.180120999524207459e+00 6.305339599380151583e+01
4.711081460110533303e-01 3.505616289693459731e+00 5.039012010628983518e+01
5.363443202451807501e-01 4.020389947036432154e+00 7.498992620920559204e+01
5.025110127574606844e-01 3.647839232723850689e+00 5.876868346023376688e+01
4.998843559341841214e-01 3.542887813340248826e+00 1.022259113326720978e+02
5.053163905487896290e-01 3.887413376157494049e+00 6.362680193861706357e+00
4.980248650734719895e-01 3.979538582009472858e+00 2.533628674017871418e+01
3.699107161192010107e-01 3.222810302710420238e+00 6.553946694456067235e+01
4.912453971988701706e-01 3.588343340670939519e+00 3.568574336639576927e+01
5.392571135263910520e-01 4.081343756663041944e+00 6.782508070228153940e+01
5.256626181129971931e-01 3.805164293730562086e+00 5.758860627500712326e+01
5.050967401642467713e-01 3.781626213097668998e+00 5.510032654394080254e+01
5.040328491118677423e-01 3.934552691944610103e+00 5.763171700799061625e+01
4.946895962888098186e-01 3.626320246841567840e+00 8.612677130031133288e+01
5.596719102683282987e-01 4.368419479057492616e+00 2.648629258933931396e+01
4.872933697316701451e-01 4.012372409202094481e+00 2.263246941649713762e+01
5.214007144699117635e-01 3.741895173610158221e+00 5.889198531201494546e+01
4.618707365106013985e-01 3.434999973529152761e+00 7.098268520433136075e+01
3.768250791561005286e-01 2.998450931067618619e+00 5.318201793671659061e+01
3.476520515996230909e-01 2.961104208457942200e+00 7.676805838212627009e+01
2.799555230026571362e-01 2.865316749642927707e+00 2.319444673991490191e+01
5.034286959072558076e-01 3.531176470739097795e+00 8.379402470873448294e+01
4.611045085194693804e-01 3.772219001500107360e+00 4.463444451821814596e+01
3.614857935959232549e-01 3.708745913385933068e+00 7.683936821611020207e+00
4.399101279925106134e-01 3.719291241306582840e+00 1.002799393926049021e+01
3.272747285839301412e-01 3.444395564260457121e+00 1.729956711102818190e+01
4.503601760947535393e-01 3.571187474514129434e+00 2.483882679819043915e+01
4.375574906398509434e-01 3.964945145690427886e+00 2.207875615780437784e+00
3.943599680526901352e-01 3.743213853623699627e+00 1.708433531741653155e+01
3.588372083443067684e-01 2.985350883678109746e+00 4.812967634924923743e+01
5.527278871110345992e-01 4.231935545262515141e+00 3.957032236328485908e+01
5.303169844390496213e-01 3.932877071124041723e+00 8.756403033868750185e+01
4.368013641548513792e-01 3.321594030358617111e+00 9.150996443115784018e+01
4.577461992683951042e-01 3.443098284654233954e+00 4.556812274331778667e+01
4.770761799207265952e-01 3.275262654299038623e+00 5.543945588689093995e+01
5.383604266913333269e-01 3.983041832464714105e+00 1.626164409992239257e+01
5.231757905996790026e-01 3.832897456172855488e+00 5.892491961851426652e+01
5.366906151949296655e-01 4.121910519966340836e+00 1.679788645023057825e+01
4.638301296042797173e-01 3.427250096531755830e+00 7.737366118367867784e+01
4.356501633151508290e-01 3.235310079961343011e+00 3.070658709348451154e+01
5.072123148487158728e-01 3.848267319591865299e+00 7.065708235598772546e+01
4.908753800060863259e-01 3.733230202556524713e+00 2.358562957296678775e+01
4.437742389659422582e-01 3.449573885172201759e+00 7.047527291906310154e+01
5.032856450761371558e-01 3.707055849242490542e+00 5.564269006347706181e+01
5.079192827867894389e-01 3.601131911012973141e+00 2.392149204484282876e+01
4.116212892400072931e-01 3.300870391816433269e+00 2.986584921223223432e+01
3.943599680526901352e-01 3.743213853623699627e+00 1.708433531741653155e+01
5.457338106760414309e-01 4.025000644925206039e+00 5.457530243614349530e+01
5.387125394863082617e-01 3.993297411150757092e+00 8.650403940596531527e+01
5.024331422296146599e-01 3.949151769567945447e+00 1.280453586185446824e+01
4.356501633151508290e-01 3.235310079961343011e+00 3.070658709348451154e+01
3.977766903548307642e-01 3.198547228695569178e+00 1.004896498454091045e+02
4.359088366301406836e-01 3.349839918129291938e+00 4.705754928388901703e+01
4.797329832923695747e-01 3.793787128965508959e+00 4.570147465364384232e+01
4.503601760947535393e-01 3.571187474514129434e+00 2.483882679819043915e+01
4.669263301585568904e-01 3.673355564458345768e+00 3.960432889763836783e+01
5.066303253774434578e-01 3.756393716734082844e+00 1.471303953579228363e+01
5.179871957915801461e-01 3.884284660886078822e+00 8.615249543483116668e+01
4.950225871848741299e-01 3.823941364530012876e+00 4.960171873018087041e+01
5.387125394863082617e-01 3.993297411150757092e+00 8.650403940596531527e+01
4.225056997600369346e-01 3.442200262991081949e+00 5.079191931696785645e+01
3.272747285839301412e-01 3.444395564260457121e+00 1.729956711102818190e+01
3.580198184130036765e-01 2.616002554966858185e+00 4.711093952324396383e+01
5.078909314896231653e-01 3.597462149449266899e+00 5.601451497579248695e+01
4.038396249380014069e-01 3.423300535929897137e+00 5.131037315214648231e+01
4.305008351337780148e-01 3.204746617803233555e+00 3.607922760509661941e+01
3.658904939268756706e-01 3.308099197316851647e+00 3.483875074764965518e+01
4.622425949778450338e-01 3.692606821265569383e+00 6.441329372848960588e+01
4.329767880653918599e-01 3.155168341161293633e+00 5.971861267544269936e+01
5.253495770335194770e-01 3.870024779507947432e+00 5.232190451945280074e+01
5.204102264581549342e-01 4.028895514489140517e+00 2.907766370268175393e+01
4.486724198898979221e-01 3.421936369832040192e+00 4.246058836192266028e+01
4.701950213436130177e-01 3.696625479186772090e+00 7.534791093695744735e+01
4.105246364542629589e-01 3.347870611590316070e+00 7.174820003358436793e+01
5.053163905487896290e-01 3.887413376157494049e+00 6.362680193861706357e+00
3.970085285775926121e-01 2.602562177389185827e+00 1.075341069323838781e+02
4.449712888656687237e-01 3.460293292692519618e+00 6.197018185956230241e+01
3.639513749328227021e-01 3.132055941528264498e+00 7.328989857716389622e+01
4.766397203553380812e-01 3.655136570032758048e+00 6.538322446943726618e+01
4.613884105752195097e-01 3.616076952816599910e+00 5.209150010835896438e+01
5.072123148487158728e-01 3.848267319591865299e+00 7.065708235598772546e+01
3.388774011314539258e-01 2.904697711593922094e+00 8.482011845218676171e+01
4.342621784551938813e-01 3.367518885085450719e+00 3.852394732521784704e+01
5.027281825317424513e-01 3.720133003051824261e+00 5.772850584331490609e+01
3.613617852364030547e-01 3.190128113562454182e+00 6.117156064615419098e+01
4.505742557433669582e-01 3.343899920195489095e+00 2.903797713642173051e+01
3.044777224602273069e-01 3.384830431815431417e+00 1.980027398526765126e+00
3.336812201657548549e-01 2.729466371577919936e+00 4.832785574057862732e+01
4.728159507231619596e-01 3.539373480308507958e+00 9.726520196367742699e+01
4.604048459365672752e-01 3.856653211646306367e+00 3.152290822288160044e+01
4.625992587839011794e-01 3.522497444221257989e+00 5.704426169199547303e+01
3.265951300717180317e-01 3.095517499825652941e+00 2.430865365200333628e+01
4.393716161126919317e-01 3.088770218438231296e+00 9.412147253543129466e+01
2.558564353133447877e-01 2.537915832122580539e+00 2.186028484031454866e+01
4.490755234606280677e-01 3.483385472298253571e+00 3.616128546343365713e+01
4.118386604422730191e-01 3.459352063027520074e+00 7.800798420675610600e+01
4.582567355061872849e-01 3.220933927719247247e+00 9.244304941915879681e+01
4.786766036962826210e-01 3.477039855546105063e+00 4.209540594804499847e+01
3.910574947537477364e-01 3.215093078836833929e+00 9.286981711403048223e+01
3.407416601026294067e-01 3.180120999524207459e+00 6.305339599380151583e+01
2.981821891551432735e-01 2.917174319952423822e+00 4.099603287149815856e+01
4.377681213623554335e-01 3.572230883407623292e+00 6.513925982942924975e+01
4.437742389659422582e-01 3.449573885172201759e+00 7.047527291906310154e+01
5.381789974786277408e-01 4.165434400496485168e+00 3.919742172975288241e+01
5.238517504147668369e-01 3.922202675462224342e+00 8.703958946323328405e+01
4.554108904936797764e-01 3.662403216286323815e+00 6.027350230249873420e+01
5.616391714297925830e-01 4.213162786101262824e+00 2.366038381367901877e+01
4.290869790702651621e-01 3.336092719073396662e+00 1.160580411039470619e+02
4.273199286966180566e-01 3.611586640898802880e+00 5.411265985513644239e+01
3.946451156372650093e-01 3.453976323654975200e+00 5.348499877819882897e+00
5.567718285584063453e-01 4.128602644313264847e+00 6.368623197897370858e+01
4.551921792745525774e-01 3.526944964057198373e+00 5.576921461075961872e+01
4.859280521986060197e-01 3.399330383993133253e+00 7.396165364691718480e+01
4.457931151000695813e-01 3.373727022776781936e+00 8.469128609139042396e+01
4.824392590691146676e-01 3.702893798994157493e+00 3.929500515998095977e+01
3.970085285775926121e-01 2.602562177389185827e+00 1.075341069323838781e+02
4.670291902074217294e-01 3.651941217832187725e+00 9.231801909959143870e+01
5.017770936016647809e-01 3.862273056770550994e+00 1.042122701329626722e+01
5.037850486949182471e-01 3.688578335512096462e+00 7.763451908397593115e+01
3.405291324653476615e-01 3.337071374427737158e+00 6.347065046856641857e+00
4.038364600021220330e-01 3.465754492828533539e+00 5.917482237319833160e+01
4.601571299455096131e-01 3.101279428947952610e+00 1.213552852326947828e+01
3.614789892410199545e-01 3.163845066887843060e+00 5.039529598849514969e+01
5.231757905996790026e-01 3.832897456172855488e+00 5.892491961851426652e+01
5.357650454182337763e-01 3.957515922278739939e+00 5.197603946885930526e+01
4.988988036110977298e-01 3.645690039292997398e+00 2.075321092589661021e+01
4.377681213623554335e-01 3.572230883407623292e+00 6.513925982942924975e+01
4.461241701938318815e-01 3.654993598914934694e+00 2.544308685980212204e+00
4.728606164105080278e-01 3.832618656296272075e+00 3.015465668209666461e+01
4.710160450814639965e-01 3.602170377792417444e+00 5.851977096992990823e+01
4.876440262980570317e-01 3.764611723845427083e+00 5.911829316955676461e+01
5.387125394863082617e-01 3.993297411150757092e+00 8.650403940596531527e+01
3.768250791561005286e-01 2.998450931067618619e+00 5.318201793671659061e+01
5.240919058465925984e-01 3.780426394917704158e+00 3.481172860714931261e+01
5.080229353393080904e-01 3.890052206043514982e+00 1.963882175279574227e+01
4.190031711035020479e-01 3.179403232316227346e+00 9.456046309450627518e-01
5.382676017858427642e-01 3.967282996360578906e+00 7.239698895343560991e+01
5.194227544897024318e-01 3.985590682440523835e+00 2.581665423913018742e+01
4.375574906398509434e-01 3.964945145690427886e+00 2.207875615780437784e+00
4.486724198898979221e-01 3.421936369832040192e+00 4.246058836192266028e+01
5.247807286415444583e-01 3.809158515391883881e+00 8.376176967683025509e+01
5.063026276229160016e-01 4.272894383543452079e+00 8.175719850658680343e+00
3.614857935959232549e-01 3.708745913385933068e+00 7.683936821611020207e+00
4.838236134650286679e-01 3.599974718287043185e+00 1.111201394167836867e+02
4.872933697316701451e-01 4.012372409202094481e+00 2.263246941649713762e+01
5.276584257551401036e-01 4.020890031417883037e+00 3.647290055840245770e+01
5.607733130704461999e-01 4.322603588991789536e+00 3.362132678728434598e+01
4.174100933588689166e-01 3.496314551949653904e+00 4.507961881669633186e+01
4.925811494443954608e-01 3.452569713843573584e+00 4.198808781251798905e+01
3.405291324653476615e-01 3.337071374427737158e+00 6.347065046856641857e+00
4.787894336170008813e-01 3.811078532382138562e+00 5.608146461678398254e+01
4.315790226123532580e-01 3.426459368034429964e+00 1.165051959354351823e+02
5.199267139591660092e-01 3.786504289222215824e+00 7.160045153873620905e+01
4.787894336170008813e-01 3.811078532382138562e+00 5.608146461678398254e+01
4.900274368190156160e-01 3.807638622956786900e+00 6.585073628875805696e+01
5.035034230716814996e-01 3.722277775429292390e+00 1.177713985437519284e+01
5.194227544897024318e-01 3.985590682440523835e+00 2.581665423913018742e+01
4.741837833172872774e-01 3.506600064105314551e+00 1.051978495542567629e+02
4.686954657464230678e-01 3.689424857584860273e+00 7.766116594894334924e+01
5.079192827867894389e-01 3.601131911012973141e+00 2.392149204484282876e+01
5.209182939456113992e-01 3.727302795107433564e+00 3.175132286152342687e+01
5.046349996147252437e-01 3.691141120109093343e+00 5.960369225311556818e+01
4.479475796637997220e-01 3.406199576650382532e+00 1.323898664823636295e+01
5.363443202451807501e-01 4.020389947036432154e+00 7.498992620920559204e+01
4.301433021123604039e-01 3.542728110563694521e+00 4.788014077995488549e+01
5.025110127574606844e-01 3.647839232723850689e+00 5.876868346023376688e+01
4.740478952813924618e-01 3.515846232385054559e+00 9.324244013813685683e+01
5.223470851541077709e-01 3.895970711398678343e+00 8.665297988423270681e+01
5.682283638816635341e-01 4.351556752334241551e+00 2.671104170032942449e+01
5.293973336106410077e-01 3.911152117843253340e+00 9.733830186168303555e+01
4.962069337266887814e-01 3.710480147539084506e+00 7.617554067557163933e+01
4.784020437380060997e-01 3.280782198690723739e+00 3.654754372129515616e+01
5.025110127574606844e-01 3.647839232723850689e+00 5.876868346023376688e+01
3.875441124136849158e-01 3.462939198056318446e+00 3.141672225894711090e+01
4.584282151973937403e-01 3.829670027079039141e+00 1.825941568524777381e+01
3.663839209111645623e-01 3.146331364196546687e+00 2.780787979357175033e+01
4.459198187144381986e-01 3.471228186590324949e+00 4.225683764316934088e+01
5.031419736082958227e-01 3.601409191873608862e+00 2.975152265542151042e+01
4.653223994943704867e-01 3.195866220344345088e+00 7.701954664514715887e+01
5.046349996147252437e-01 3.691141120109093343e+00 5.960369225311556818e+01
2.488057727050845269e-01 2.631631701394254730e+00 7.401075865683048960e+01
4.844371568817102958e-01 3.592088244146732112e+00 7.224166349164860890e+01
3.920615903349535802e-01 2.734942704974270278e+00 7.461839661020690073e+00
4.784020437380060997e-01 3.280782198690723739e+00 3.654754372129515616e+01
3.588372083443067684e-01 2.985350883678109746e+00 4.812967634924923743e+01
4.592197691459212194e-01 3.572153086640039721e+00 7.502509210280753393e+01
4.925811494443954608e-01 3.452569713843573584e+00 4.198808781251798905e+01
4.694212932056789356e-01 3.839073645306714688e+00 1.902313412391350056e+01
4.584282151973937403e-01 3.829670027079039141e+00 1.825941568524777381e+01
4.686293278621038727e-01 3.497196094003523825e+00 8.955472156505896919e+01
5.182518001973682731e-01 4.095003996487240450e+00 6.973075643269567081e+00
5.165789627532424433e-01 3.973971313108440651e+00 6.107029568725657498e+01
5.389489486539066343e-01 3.981159711179594662e+00 8.542900476236614793e+01
4.929885890448089114e-01 3.768678551250684183e+00 4.181403585894062758e+01
5.147360639156903783e-01 3.903933459626915958e+00 3.621321775097798934e+01
5.231757905996790026e-01 3.832897456172855488e+00 5.892491961851426652e+01
4.155337736475879229e-01 3.417670508319689660e+00 3.881802829266557353e+01
5.469483368654943778e-01 4.088863172630816223e+00 5.135912300598920410e+01
5.037850486949182471e-01 3.688578335512096462e+00 7.763451908397593115e+01
4.962190380825182157e-01 3.770896614095978983e+00 7.938535616806197481e+01
3.614857935959232549e-01 3.708745913385933068e+00 7.683936821611020207e+00
4.811290893575492778e-01 3.463746511585474419e+00 8.378417430609661665e+01
4.915077425361442653e-01 3.577337374178073404e+00 7.532168253123181501e+01
4.912453971988701706e-01 3.588343340670939519e+00 3.568574336639576927e+01
4.784020437380060997e-01 3.280782198690723739e+00 3.654754372129515616e+01
4.962069337266887814e-01 3.710480147539084506e+00 7.617554067557163933e+01
4.963173169572365762e-01 3.525195273853336531e+00 5.795876139802167160e+01
4.728230662787757943e-01 3.339902669796983137e+00 8.496495266818412517e+01
5.394291227102638864e-01 3.995605403094583341e+00 3.984186094701645686e+01
5.427722232425625792e-01 4.020455318199265271e+00 7.610114975252605518e+01
5.276584257551401036e-01 4.020890031417883037e+00 3.647290055840245770e+01
4.888770145142742329e-01 3.782013983086003339e+00 5.908904918055809929e+01
3.336812201657548549e-01 2.729466371577919936e+00 4.832785574057862732e+01
4.998906542674903530e-01 3.495717830580479024e+00 1.040532172272849039e+02
5.204102264581549342e-01 4.028895514489140517e+00 2.907766370268175393e+01
3.787029180270717887e-01 3.231605118361335904e+00 6.164416262172551342e+01
4.155337736475879229e-01 3.417670508319689660e+00 3.881802829266557353e+01
5.300693885507242742e-01 4.101797977798382178e+00 3.504803363284906936e+01
5.235295280912090066e-01 4.117214662581529794e+00 1.337242534029832086e+01
4.787894336170008813e-01 3.811078532382138562e+00 5.608146461678398254e+01
5.479303920954314844e-01 4.100831862690411889e+00 6.954745206473158703e+01
5.276584257551401036e-01 4.020890031417883037e+00 3.647290055840245770e+01
5.289524378318937181e-01 3.932093859384598211e+00 9.771063508811653264e+01
5.173898800634159079e-01 3.686911902603244418e+00 3.538255720101886936e+01
4.577461992683951042e-01 3.443098284654233954e+00 4.556812274331778667e+01
4.670291902074217294e-01 3.651941217832187725e+00 9.231801909959143870e+01
4.575485916861836699e-01 3.425952282165019014e+00 9.538615889518612789e+01
4.394535119791878053e-01 3.140821205879793077e+00 5.190302176121146971e+01
4.577461992683951042e-01 3.443098284654233954e+00 4.556812274331778667e+01
5.025110127574606844e-01 3.647839232723850689e+00 5.876868346023376688e+01
3.336812201657548549e-01 2.729466371577919936e+00 4.832785574057862732e+01
